,artist,endTime,sum,week,date
0,Hiatus Kaiyote,2016-05-18 22:42:05,14,1,2016-05-18
1,Hiatus Kaiyote,2016-06-01 22:42:05,14,2,2016-06-01
2,Hiatus Kaiyote,2016-06-15 22:42:05,14,3,2016-06-15
3,Hiatus Kaiyote,2016-06-29 22:42:05,18,4,2016-06-29
4,Hiatus Kaiyote,2016-07-13 22:42:05,18,5,2016-07-13
5,Hiatus Kaiyote,2016-07-27 22:42:05,18,6,2016-07-27
6,Hiatus Kaiyote,2016-08-10 22:42:05,18,7,2016-08-10
7,Hiatus Kaiyote,2016-08-24 22:42:05,18,8,2016-08-24
8,Hiatus Kaiyote,2016-09-07 22:42:05,25,9,2016-09-07
9,Hiatus Kaiyote,2016-09-21 22:42:05,25,10,2016-09-21
10,Hiatus Kaiyote,2016-10-05 22:42:05,25,11,2016-10-05
11,Hiatus Kaiyote,2016-10-19 22:42:05,25,12,2016-10-19
12,Hiatus Kaiyote,2016-11-02 22:42:05,25,13,2016-11-02
13,Hiatus Kaiyote,2016-11-16 22:42:05,30,14,2016-11-16
14,Hiatus Kaiyote,2016-11-30 22:42:05,32,15,2016-11-30
15,Hiatus Kaiyote,2016-12-14 22:42:05,32,16,2016-12-14
16,Hiatus Kaiyote,2016-12-28 22:42:05,32,17,2016-12-28
17,Hiatus Kaiyote,2017-01-11 22:42:05,32,18,2017-01-11
18,Hiatus Kaiyote,2017-01-25 22:42:05,33,19,2017-01-25
19,Hiatus Kaiyote,2017-02-08 22:42:05,33,20,2017-02-08
20,Hiatus Kaiyote,2017-02-22 22:42:05,33,21,2017-02-22
21,Hiatus Kaiyote,2017-03-08 22:42:05,33,22,2017-03-08
22,Hiatus Kaiyote,2017-03-22 22:42:05,33,23,2017-03-22
23,Hiatus Kaiyote,2017-04-05 22:42:05,33,24,2017-04-05
24,Hiatus Kaiyote,2017-04-19 22:42:05,33,25,2017-04-19
25,Hiatus Kaiyote,2017-05-03 22:42:05,34,26,2017-05-03
26,Hiatus Kaiyote,2017-05-17 22:42:05,34,27,2017-05-17
27,Hiatus Kaiyote,2017-05-31 22:42:05,34,28,2017-05-31
28,Hiatus Kaiyote,2017-06-14 22:42:05,34,29,2017-06-14
29,Hiatus Kaiyote,2017-06-28 22:42:05,34,30,2017-06-28
30,Hiatus Kaiyote,2017-07-12 22:42:05,34,31,2017-07-12
31,Hiatus Kaiyote,2017-07-26 22:42:05,34,32,2017-07-26
32,Hiatus Kaiyote,2017-08-09 22:42:05,34,33,2017-08-09
33,Hiatus Kaiyote,2017-08-23 22:42:05,34,34,2017-08-23
34,Hiatus Kaiyote,2017-09-06 22:42:05,34,35,2017-09-06
35,Hiatus Kaiyote,2017-09-20 22:42:05,34,36,2017-09-20
36,Hiatus Kaiyote,2017-10-04 22:42:05,34,37,2017-10-04
37,Hiatus Kaiyote,2017-10-18 22:42:05,34,38,2017-10-18
38,Hiatus Kaiyote,2017-11-01 22:42:05,34,39,2017-11-01
39,Hiatus Kaiyote,2017-11-15 22:42:05,34,40,2017-11-15
40,Hiatus Kaiyote,2017-11-29 22:42:05,40,41,2017-11-29
41,Hiatus Kaiyote,2017-12-13 22:42:05,40,42,2017-12-13
42,Hiatus Kaiyote,2017-12-27 22:42:05,40,43,2017-12-27
43,Hiatus Kaiyote,2018-01-10 22:42:05,40,44,2018-01-10
44,Hiatus Kaiyote,2018-01-24 22:42:05,40,45,2018-01-24
45,Hiatus Kaiyote,2018-02-07 22:42:05,40,46,2018-02-07
46,Hiatus Kaiyote,2018-02-21 22:42:05,40,47,2018-02-21
47,Hiatus Kaiyote,2018-03-07 22:42:05,40,48,2018-03-07
48,Hiatus Kaiyote,2018-03-21 22:42:05,40,49,2018-03-21
49,Hiatus Kaiyote,2018-04-04 22:42:05,40,50,2018-04-04
50,Hiatus Kaiyote,2018-04-18 22:42:05,40,51,2018-04-18
51,Hiatus Kaiyote,2018-05-02 22:42:05,40,52,2018-05-02
52,Hiatus Kaiyote,2018-05-16 22:42:05,40,53,2018-05-16
53,Hiatus Kaiyote,2018-05-30 22:42:05,40,54,2018-05-30
54,Hiatus Kaiyote,2018-06-13 22:42:05,40,55,2018-06-13
55,Hiatus Kaiyote,2018-06-27 22:42:05,40,56,2018-06-27
56,Hiatus Kaiyote,2018-07-11 22:42:05,40,57,2018-07-11
57,Hiatus Kaiyote,2018-07-25 22:42:05,40,58,2018-07-25
58,Hiatus Kaiyote,2018-08-08 22:42:05,40,59,2018-08-08
59,Hiatus Kaiyote,2018-08-22 22:42:05,40,60,2018-08-22
60,Hiatus Kaiyote,2018-09-05 22:42:05,40,61,2018-09-05
61,Hiatus Kaiyote,2018-09-19 22:42:05,40,62,2018-09-19
62,Hiatus Kaiyote,2018-10-03 22:42:05,40,63,2018-10-03
63,Hiatus Kaiyote,2018-10-17 22:42:05,40,64,2018-10-17
64,Hiatus Kaiyote,2018-10-31 22:42:05,40,65,2018-10-31
65,Hiatus Kaiyote,2018-11-14 22:42:05,40,66,2018-11-14
66,Hiatus Kaiyote,2018-11-28 22:42:05,40,67,2018-11-28
67,Hiatus Kaiyote,2018-12-12 22:42:05,40,68,2018-12-12
68,Hiatus Kaiyote,2018-12-26 22:42:05,40,69,2018-12-26
69,Hiatus Kaiyote,2019-01-09 22:42:05,40,70,2019-01-09
70,Hiatus Kaiyote,2019-01-23 22:42:05,40,71,2019-01-23
71,Hiatus Kaiyote,2019-02-06 22:42:05,40,72,2019-02-06
72,Hiatus Kaiyote,2019-02-20 22:42:05,40,73,2019-02-20
73,Hiatus Kaiyote,2019-03-06 22:42:05,40,74,2019-03-06
74,Hiatus Kaiyote,2019-03-20 22:42:05,40,75,2019-03-20
75,Hiatus Kaiyote,2019-04-03 22:42:05,40,76,2019-04-03
76,Hiatus Kaiyote,2019-04-17 22:42:05,40,77,2019-04-17
77,Hiatus Kaiyote,2019-05-01 22:42:05,40,78,2019-05-01
78,Hiatus Kaiyote,2019-05-15 22:42:05,40,79,2019-05-15
79,Hiatus Kaiyote,2019-05-29 22:42:05,40,80,2019-05-29
80,Hiatus Kaiyote,2019-06-12 22:42:05,40,81,2019-06-12
81,Hiatus Kaiyote,2019-06-26 22:42:05,40,82,2019-06-26
82,Hiatus Kaiyote,2019-07-10 22:42:05,40,83,2019-07-10
83,Hiatus Kaiyote,2019-07-24 22:42:05,40,84,2019-07-24
84,Hiatus Kaiyote,2019-08-07 22:42:05,40,85,2019-08-07
85,Hiatus Kaiyote,2019-08-21 22:42:05,40,86,2019-08-21
86,Hiatus Kaiyote,2019-09-04 22:42:05,40,87,2019-09-04
