,artistName,total_listens,genres
4330,John Lee Hooker,1,blues
4303,John Coltrane,1,free jazz
4319,John Givez,1,christian hip hop
6214,OneRepublic,1,pop rock
6209,Once Proven,1,background music
6188,Ol Dirty Bastard,1,southern hip hop
6162,Oddur Klemenzson,1,background music
4353,John Lewis,1,jazz piano
6161,Oddisee,1,sudanese pop
6157,Ocean Alley,1,australian reggae fusion
6175,Ofenbach,1,new french touch
6177,Official Pet Care Collection,1,pet calming
6178,Oketo,1,lincoln ne indie
6054,Nick Hakim,1,neo r&b
5922,Nancy Wilson,1,vocal jazz
4577,KRS-One,1,old school hip hop
4580,KYLE,1,pop
5916,Nancy Sinatra,1,vocal jazz
4560,KC & The Sunshine Band,1,disco
4551,K-Ci & JoJo,1,dance pop
5938,Nathan Salsburg,1,drone folk
4604,Kansas,1,soft rock
5891,NF,1,rap
5911,Nana Grizol,1,small room
5880,N.W.a,1,west coast rap
4590,Kamaiyah,1,west coast trap
5902,Naked Giants,1,indie garage rock
5958,Neil Diamond,1,adult standards
4461,Joywave,1,indie rock
6029,New Edition,1,new jack swing
4511,Junodream,1,modern dream pop
6033,New Move,1,portland indie
4445,Joy Again,1,indie pop
6039,Nicholas Britell,1,soundtrack
4440,Josh Baldwin,1,deep ccm
4435,Jorge Ben,1,samba-rock
4476,Juan Wauters,1,indie rock
4518,Just A Gent,1,aussietronica
5975,Neko Case,1,alternative country
4032,Jason Isbell,1,folk
6459,Perfume Genius,1,dream pop
4038,Jason Isbell and the 400 Unit,1,alternative country
4104,Jean Knight,1,southern soul
4020,Japandroids,1,vancouver indie
6469,Pete Drake,1,steel guitar
6444,Pell,1,underground hip hop
4085,Jaylib,1,east coast hip hop
4052,Jay Electronica,1,underground hip hop
4080,Jay-Z,1,east coast hip hop
4091,Jazz Cartier,1,canadian hip hop
4046,Jay Dee,1,alternative hip hop
4045,Jason Nelson,1,gospel
6436,Peking Duk,1,aussietronica
6478,Pete Townshend,1,album rock
6526,Philip Glass,1,drone
4004,Jan & Dean,1,rockabilly
4007,Jan Johansson,1,swedish jazz
6515,Phantogram,1,metropopolis
6537,Phoenix,1,alternative dance
6547,Phosphorescent,1,alternative americana
6495,Peter Bjorn And John,1,indie pop
6502,Peter Sandberg,1,background music
6506,Petit Biscuit,1,new french touch
4105,Jean Sibelius,1,classical
4280,John Butler Trio,1,banjo
4232,Joe Goddard,1,alternative dance
6288,P.O.S,1,abstract hip hop
4227,Jodeci,1,neo soul
6290,PARTYNEXTDOOR,1,pop
6278,Our Lady Peace,1,wrestling
4214,Jimmy Buffett,1,soft rock
6314,PNAU,1,australian electropop
4255,Joe Walsh,1,symphonic rock
6252,Oso Oso,1,emo
4256,Joel Adams,1,australian pop
4264,Joey Pecoraro,1,chillhop
4266,Joey Purp,1,chicago rap
4278,John Andrews & The Yawns,1,psychedelic folk rock
6256,Ossie Woods,1,background music
4239,Joe Hertler,1,michigan indie
4178,Jerry Garcia Acoustic Band,1,jam band
6386,Paul Cherry,1,bedroom pop
6385,Paul & The Tall Trees,1,retro soul
6384,Patsy Cline,1,nashville sound
6382,Pataki Gisella,1,background music
6381,Pastor T.L. Barrett and the Youth for Christ Choir,1,traditional soul
4179,Jess Best,1,nyc pop
4188,Jessie J,1,pop rap
4180,Jess Glynne,1,dance pop
4156,Jelly-Roll Morton,1,vintage jazz
4136,Jeffrey Lewis,1,lo-fi
6352,Pardison Fontaine,1,trap
6326,PUP,1,canadian punk
6332,Palace,1,indie folk
4202,Jim James,1,stomp and holler
4195,Jhené Aiko,1,urban contemporary
6343,Panic! At The Disco,1,baroque pop
5866,N.E.R.D,1,hip hop
5865,Møme,1,tropical house
5423,Maurice Ravel,1,neoclassicism
5429,Maxo Kream,1,hip hop
5428,Max Richter,1,soundtrack
5419,Matty,1,neo-psychedelic
5418,Matt Duncan,1,retro soul
4965,Lil Baby,1,atl hip hop
5011,Lil Wyte,1,trap
5441,Maxwell,1,new jack swing
4957,Life Of Dillon,1,uk pop
4964,Lightspeed Champion,1,english indie rock
5383,Mary J. Blige,1,pop
4996,Lil Uzi Vert,1,rap
5407,Matisyahu,1,reggae fusion
5386,Mary Ocher,1,experimental pop
5387,Mary Wells,1,brill building pop
5396,Masta Ace Incorporated,1,east coast hip hop
5403,Mating Ritual,1,indie poptimism
4955,Lianne La Havas,1,soul
5450,Mc Solaar,1,french hip hop
5509,Men At Work,1,dance rock
5493,Melanie Adler,1,background music
4914,Lauv,1,pop
4922,Lee Brice,1,contemporary country
5517,Menomena,1,freak folk
5521,Metro Boomin,1,hip hop
5526,Metronomy,1,alternative dance
5494,Melanie Martinez,1,pop
5492,Mel Torme,1,vocal jazz
5459,McCoy Tyner,1,hard bop
5465,Mean Lady,1,delaware indie
5466,Meatbodies,1,garage pop
4947,Leventina,1,progressive electro house
5478,Meduza,1,pop house
4932,Lenka,1,lilith
5019,Lilly Wood & The Prick,1,french indie pop
5163,Ludacris,1,dirty south rap
5257,Madcon,1,pop rap
5160,Lucy Dacus,1,indie rock
5259,MadeinTYO,1,hip hop
5246,MKTO,1,post-teen pop
5151,Loyle Carner,1,indie r&b
5274,Mae Ji-Yoon,1,chill guitar
5241,MIKA,1,pop
5216,MAX,1,post-teen pop
5203,M.A.G.S.,1,buffalo ny indie
5221,MED,1,underground hip hop
5218,MC Breed,1,gangster rap
5202,M. T. Hadley,1,vapor soul
5183,Luna,1,melancholia
5182,Lume,1,chicago indie
5227,MF Doom,1,alternative hip hop
5180,Luke Combs,1,contemporary country
5179,Luke Christopher,1,pop rap
5174,Lukas Graham,1,scandipop
5277,Majid Jordan,1,alternative r&b
5330,Marietta,1,midwest emo
5336,Mario,1,post-teen pop
5321,Mariah Carey,1,r&b
5060,Little May,1,chamber pop
5069,Lloyd,1,dance pop
5038,Little Brother,1,southern hip hop
5030,Lionel Scardino,1,neo-classical
5029,Limp Bizkit,1,wrestling
5023,Lime Cordiale,1,australian pop
5096,Long Beach Dub Allstars,1,ska punk
5294,Man Man,1,stomp and holler
5291,Mallrat,1,brisbane indie
5304,Manfred Manns Earth Band,1,album rock
5311,Mansions on the Moon,1,electronic rock
5312,Mansionz,1,pop
5315,Marcy Playground,1,alternative rock
5318,Maree Docia,1,background music
5536,Miami Horror,1,alternative dance
5758,Morrissey,1,pop rock
4710,Keyshia Cole,1,neo soul
4754,King Geedorah,1,alternative hip hop
4668,Kelela,1,indie soul
5782,Mother Mother,1,modern rock
4672,Kelley Stoltz,1,bay area indie
4695,Kevin Gates,1,trap
4681,Kent Jones,1,miami hip hop
4726,Kid Ink,1,dance pop
5707,Mndsgn,1,wonky
4752,King Arthur,1,electro house
5711,Modern Baseball,1,pop punk
5745,Morgan Delt,1,neo-psychedelic
5700,Mk.gee,1,vapor soul
4741,Kikagaku Moyo,1,neo-psychedelic
5737,Moonchild,1,alternative r&b
5741,MorMor,1,canadian contemporary r&b
5785,Mothica,1,electropop
5836,Musiq Soulchild,1,urban contemporary
4635,Kate Bollinger,1,charlottesville indie
4639,Kazy Lambist,1,french indie pop
5825,Muddy Waters,1,blues rock
4632,Kaskade,1,vocal house
5854,MyKey,1,bedroom pop
4621,Karl Blau,1,freak folk
5794,Mott The Hoople,1,classic rock
5823,Mtbrd,1,chillhop
4660,KeithCharles Spacebar,1,underground hip hop
4659,Keith Jarrett,1,jazz trio
5811,Moxas,1,meme rap
4882,Lapalux,1,vapor twitch
5588,Middle Kids,1,australian hip hop
4884,Latium,1,white noise
4885,Laurel Halo,1,ambient
5605,Miike Snow,1,electropop
4861,Lalić,1,neo-psychedelic
4863,Lambert,1,compositional ambient
5551,Michael Blume,1,nyc pop
5562,Michael Nau,1,alternative country
5664,Miniature Tigers,1,modern rock
5674,Miranda Cosgrove,1,post-teen pop
4783,Klaatu,1,album rock
4801,Kungs,1,new french touch
5662,Milo Edale,1,background music
4798,Koresma,1,vapor twitch
4772,King Tuff,1,noise pop
5683,MisterWives,1,electropop
4760,King Harvest,1,soft rock
5623,Mikal Cronin,1,neo-psychedelic
5629,Mike Jones,1,rap
4817,Kylian Rebour,1,focus
4853,Lady Wray,1,soul
5617,Miink,1,uk contemporary r&b
5632,Mike Posner,1,dance pop
5635,Mike Stud,1,indie pop rap
4850,Lady Gaga,1,post-teen pop
4843,La Luz,1,indie surf
4819,LA Priest,1,new rave
3033,Fox Stevenson,1,electro house
3018,Forth Wanderers,1,indie rock
3020,Four Mints,1,traditional soul
3034,Foxwarren,1,indie folk
3036,Foxy Brown,1,east coast hip hop
3015,Foo Fighters,1,rock
3132,French Montana,1,trap
2981,Florist,1,chamber pop
7458,Ski Mask The Slump God,1,underground hip hop
2974,Florence + The Machine,1,uk alternative pop
3055,Francesca Battistelli,1,anthem worship
3123,Freeway,1,hardcore hip hop
3117,Freedom Fry,1,indie folk
3115,Free Throw,1,pop punk
7386,Shin,1,mandopop
7388,Shintaro Sakamoto,1,j-rock
3101,Franz Liszt,1,late romantic era
3099,Frankie and the Witch Fingers,1,neo-psychedelic
3060,Francis And The Lights,1,alternative r&b
7459,Skizzy Mars,1,deep underground hip hop
2903,Feverkin,1,chillstep
2891,Felix Jaehn,1,tropical house
7514,Slum Village,1,neo soul
2914,Filter,1,post-grunge
2880,Fear,1,skate punk
2859,Fats Domino,1,soul
2963,Fleur East,1,uk pop
2943,Flamingosis,1,future funk
2944,Flatbush Zombies,1,hip hop
2947,Fleece,1,psychedelic pop
7471,Slakah The Beatchild,1,neo soul
7496,Slow Hollows,1,indie garage rock
7479,Slaughterhouse,1,hip hop
2941,Flaming Lips,1,rock
7493,Sleep Baby Sleep,1,sleep
3133,Friends in America,1,scottish indie
3299,Gillian Welch,1,folk
7258,Sam Lachow,1,indie pop rap
3283,George Thorogood & The Destroyers,1,rock
7260,Samm Henshaw,1,british soul
3148,Fugazi,1,alternative rock
7276,Sarah Geronimo,1,opm
7267,Sampha,1,indie soul
7264,Sammy Adams,1,pop rap
7209,SWV,1,new jack swing
3321,Girls,1,indie pop
7217,Sa4,1,deep german hip hop
3316,Gin Blossoms,1,rock
7224,Sabrina Carpenter,1,dance pop
3253,Gene Ammons,1,vocal jazz
7332,Sexy Girls,1,indie garage rock
3182,GAMPER & DADONI,1,deep house
7330,Sebastien,1,tropical house
7322,Sean Leon,1,toronto rap
7328,Sean Paul,1,pop rap
7342,Shakira,1,colombian pop
7353,Shannon and the Clams,1,bay area indie
3232,Gang Starr,1,rap
7294,Satin Jackets,1,alternative dance
7293,Sashamon,1,reggae rock
3192,Gabriel Rios,1,belgian pop
7301,Savant,1,brostep
3225,Gallant,1,indie r&b
2841,Fat Tony,1,houston rap
3337,Glee Cast,1,glee club
2649,Elliot Ziegler,1,background music
2635,Ella Vos,1,indie electropop
2633,Ella Mai,1,urban contemporary
2663,Elohim,1,edm
2747,Ethan Gruska,1,indie folk
2590,Ekali,1,electropop
2578,Editors,1,rock
2715,Eric Church,1,country road
2707,Empire Of The Sun,1,neo-synthpop
2712,Equatics,1,funk
7740,Starley,1,tropical house
7708,Spongebob Squarepants,1,children's music
2738,Escape The Fate,1,alternative metal
7727,St. South,1,vapor soul
2700,Emotional Oranges,1,indie r&b
2698,Emma Sameth,1,la pop
2673,Elsa Enestam,1,background music
7737,Standing On The Corner,1,collage pop
2522,E-40,1,hyphy
7839,Stevie Ray Vaughan & Double Trouble,1,classic rock
7835,Steven Windhaug,1,background music
2535,EPMD,1,hardcore hip hop
2518,Dyme-A-Duzin,1,nyc rap
7850,Still Corners,1,chillwave
2555,Earth Wind & Fire,1,funk
2543,Eagles,1,heartland rock
2566,Easy Life,1,leicester indie
7810,Steriogram,1,kiwi rock
7813,Steve Aoki,1,big room
7818,Steve Goodman,1,country rock
7545,Smif-n-Wessun,1,alternative hip hop
2774,Explosions in the Sky,1,compositional ambient
7606,Solange,1,escape room
2778,Extrawelt,1,electronica
7593,Soaked Oats,1,nz indie
2755,Europe,1,album rock
7618,Solomon Burke,1,soul blues
7623,Son Little,1,soul
2798,FINNEAS,1,la indie
7571,Snakehips,1,indie poptimism
2822,Family of the Year,1,stomp and holler
2795,FIDLAR,1,noise pop
2790,F.L.Y. (Fast Life Yungstaz),1,atl hip hop
7580,Sneaky Pete Kleinow,1,steel guitar
7581,Snoh Aalegra,1,alternative r&b
2789,Ezra Furman,1,transpop
2771,Evolfo,1,neo-psychedelic
2770,Everything Everything,1,shimmer pop
7671,Sorcha Richardson,1,deep euro house
7677,Spacey Jane,1,perth indie
7670,Soothing White Noise,1,white noise
7662,Sonny Rollins,1,contemporary post-bop
7678,Sparklehorse,1,alternative rock
7688,Spencer.,1,bedroom pop
7690,Spillage Village,1,underground hip hop
7636,Songs: Ohia,1,lo-fi
7642,Sonic Youth,1,blues rock
6768,R3hab,1,dance pop
3806,Interpol,1,new rave
6766,R3HAB,1,tropical house
6720,Purple Mountains,1,slow core
3796,Inter Arma,1,post-metal
6796,Ra Ra Riot,1,indie pop
6792,ROSALÍA,1,r&b en espanol
3818,Iron & Wine,1,acoustic pop
3829,Isaac Hayes,1,motown
6735,Quantic,1,electronica
3836,IshDARR,1,deep underground hip hop
3839,Israel Kamakawiwoole,1,hawaiian
6745,Queen Latifah,1,conscious hip hop
6852,Rainbow Kitten Surprise,1,indie pop
3677,Hinds,1,indie surf
3714,Hopsin,1,conscious hip hop
3697,Hollow Coves,1,chamber pop
3711,Hope Tala,1,alternative r&b
3670,Hi-Fi Camp,1,white noise
6868,Rand Aldo,1,background music
6871,Randy Newman,1,disney
6874,Raphael Saadiq,1,funk
3648,Herb Alpert & The Tijuana Brass,1,lounge
3645,Her,1,new french touch
6808,Radiator Hospital,1,grand rapids indie
6805,Radiation City,1,shimmer pop
3781,Inayah,1,trap queen
3779,In The Valley Below,1,indie rock
3778,Imagine Dragons,1,rock
6825,Radkey,1,missouri indie
3749,Hovvdy,1,small room
3719,Hospitality,1,stomp pop
3840,It Looks Sad,1,alternative emo
6884,Rationale,1,indie r&b
3897,Jack Harlow,1,hip hop
3891,Jaakko Eino Kalevi,1,experimental pop
3894,Jaala,1,melbourne indie
3895,Jacco Wynia,1,neo-classical
3889,JJ Grey & Mofro,1,roots rock
6597,Polo G,1,chicago rap
3930,Jaco Pastorius,1,electric bass
6592,Plums,1,indie garage rock
3890,JPB,1,gaming edm
3872,JAWNY,1,bedroom pop
6637,Pretenders,1,dance rock
3870,JACKBOYS,1,rap
3878,JC Brooks & The Uptown Sound,1,chicago indie
6591,Playboi Carti,1,trap
3988,Jamestown Revival,1,stomp and holler
3994,Jamila Woods,1,afrofuturism
6559,Pickwick,1,seattle indie
3971,James Brown & The Famous Flames,1,soul
3957,Jamaican Queens,1,glitch pop
3954,Jake Bugg,1,nottingham indie
3936,Jacob Latimore,1,indie r&b
6582,Placebo,1,alternative rock
3846,Ivan & Alyosha,1,folk-pop
6700,Purity Ring,1,art pop
3845,Ituana,1,coverchill
6685,Pulp,1,garage rock
6665,Prince & The Revolution,1,synth funk
6666,ProleteR,1,electro swing
6668,Protomartyr,1,chamber psych
3854,J. Balvin,1,reggaeton
3852,J Fernandez,1,psychedelic pop
7095,Rosie Carney,1,indie anthem-folk
7101,Ross From Friends,1,indie soul
7103,Roy Ayers,1,funk
3415,Gramatik,1,trip hop
7092,Ronny J,1,vapor trap
7051,Rod Stewart,1,mellow gold
7113,Roy Hargrove,1,jazz
7119,Roy Irwin,1,nz indie
7087,Ron Gallo,1,garage rock
3450,Great Good Fine OK,1,dance pop
3482,Grimes,1,art pop
7066,Roger Waters,1,symphonic rock
3468,Green Day,1,punk
3466,Great Lake Swimmers,1,toronto indie
7079,Roman Nadler,1,background music
7120,Roy Orbison,1,adult standards
3379,Gordon Lightfoot,1,roots rock
7165,SABA,1,underground hip hop
7157,Ryuichi Sakamoto,1,compositional ambient
7161,RÜFÜS DU SOL,1,indietronica
3358,Golden Vessel,1,vapor twitch
7188,SOL,1,indie pop rap
7189,SONS,1,belgian indie
7137,Running Touch,1,australian pop
7134,Rune RK,1,danish electronic
3398,Govt Mule,1,southern rock
7147,Rusted Root,1,jam band
6886,Ravyn Lenae,1,alternative r&b
6941,Reo Speedwagon,1,country rock
3602,Hamilton Leithauser,1,chamber pop
6935,Reflection Eternal,1,hip hop
7049,Rockie Fresh,1,underground hip hop
6960,Rich The Kid,1,atl hip hop
3587,HNNY,1,swedish synthpop
3589,Hailu Mergia,1,afrobeat
6952,Reversible,1,background music
3607,Hamilton Leithauser + Rostam,1,ambient folk
3639,Heems,1,escape room
3629,Hatchie,1,brisbane indie
3630,Hayden James,1,aussietronica
3640,Helen Jane Long,1,new age piano
3608,Happyness,1,english indie rock
3641,Helena Deland,1,indie quebecois
3625,Harry Bergqvist,1,background music
3615,Hardline,1,sleaze rock
6918,Red Garland,1,bebop
7025,Robert Johnson,1,delta blues
7031,Roberta Flack,1,mellow gold
7016,Robert Earl Keen,1,roots rock
7021,Robert Glasper Experiment,1,neo soul
3492,Grip Grand,1,underground rap
7040,Robin Thicke,1,dance pop
3549,Guts,1,bboy
6984,Rick Springfield,1,mellow gold
3569,Gypsy Jazz Caravan,1,gypsy jazz
3537,Guerilla Black,1,west coast rap
6990,Riff Raff,1,trap
6992,Righeira,1,italian disco
6999,Ringo Starr,1,album rock
