,artistName,total_listens,genres
48,A Tribe Called Quest,37,gangster rap
4274,The Beta Band,37,scottish indie
4272,The Beta Band,37,alternative rock
46,A Tribe Called Quest,37,conscious hip hop
45,A Tribe Called Quest,37,alternative hip hop
2402,Kid Cudi,37,rap
53,A Tribe Called Quest,37,rap
47,A Tribe Called Quest,37,east coast hip hop
2942,Mt. Joy,36,modern rock
2941,Mt. Joy,36,indie pop
301,BADBADNOTGOOD,36,alternative hip hop
2940,Mt. Joy,36,indie folk
302,BADBADNOTGOOD,36,canadian modern jazz
303,BADBADNOTGOOD,36,escape room
304,BADBADNOTGOOD,36,indie soul
2943,Mt. Joy,36,stomp and holler
3540,Real Estate,35,freak folk
2397,Khruangbin,35,funk
3548,Real Estate,35,nu gaze
3547,Real Estate,35,noise pop
3546,Real Estate,35,new jersey indie
3545,Real Estate,35,modern rock
3544,Real Estate,35,lo-fi
3543,Real Estate,35,indietronica
3542,Real Estate,35,indie rock
3541,Real Estate,35,indie pop
3549,Real Estate,35,shimmer pop
3539,Real Estate,35,experimental pop
512,Billy Bragg,35,singer-songwriter
4587,The Murlocs,35,neo-psychedelic
4586,The Murlocs,35,indie garage rock
4585,The Murlocs,35,australian garage punk
2399,Khruangbin,35,soul
2398,Khruangbin,35,neo-psychedelic
514,Billy Bragg,35,uk americana
513,Billy Bragg,35,traditional folk
511,Billy Bragg,35,roots rock
3538,Real Estate,35,chillwave
510,Billy Bragg,35,permanent wave
508,Billy Bragg,35,folk punk
507,Billy Bragg,35,folk
506,Billy Bragg,35,anti-folk
505,Billy Bragg,35,alternative rock
3536,Real Estate,35,art pop
3537,Real Estate,35,chamber pop
509,Billy Bragg,35,folk rock
4014,Still Woozy,34,bedroom pop
4017,Still Woozy,34,oakland indie
4015,Still Woozy,34,indie pop
4016,Still Woozy,34,modern rock
2238,John Lennon,33,psychedelic rock
1986,J. Cole,33,pop rap
1985,J. Cole,33,nc hip hop
1984,J. Cole,33,hip hop
1983,J. Cole,33,conscious hip hop
1987,J. Cole,33,rap
2239,John Lennon,33,rock
2237,John Lennon,33,mellow gold
2236,John Lennon,33,folk rock
2235,John Lennon,33,classic rock
2234,John Lennon,33,art rock
2233,John Lennon,33,album rock
2679,Mac DeMarco,32,edmonton indie
4247,The Band,31,album rock
4251,The Band,31,cosmic american
65,A$AP Rocky,31,trap
4250,The Band,31,classic rock
4249,The Band,31,classic canadian rock
4248,The Band,31,blues rock
4256,The Band,31,jam band
4918,Ty Segall,31,nu gaze
60,A$AP Rocky,31,east coast hip hop
4919,Ty Segall,31,punk blues
4253,The Band,31,folk
4917,Ty Segall,31,noise pop
4916,Ty Segall,31,neo-psychedelic
4915,Ty Segall,31,indie rock
4914,Ty Segall,31,indie garage rock
4913,Ty Segall,31,garage rock
4912,Ty Segall,31,garage psych
4911,Ty Segall,31,garage pop
4910,Ty Segall,31,freak folk
4909,Ty Segall,31,blues rock
4908,Ty Segall,31,bay area indie
4907,Ty Segall,31,australian garage punk
4906,Ty Segall,31,alternative rock
4252,The Band,31,country rock
4258,The Band,31,psychedelic rock
4262,The Band,31,traditional folk
4257,The Band,31,mellow gold
4261,The Band,31,soft rock
4260,The Band,31,roots rock
4259,The Band,31,rock
64,A$AP Rocky,31,southern hip hop
4254,The Band,31,folk rock
63,A$AP Rocky,31,rap
4255,The Band,31,heartland rock
62,A$AP Rocky,31,pop rap
61,A$AP Rocky,31,hip hop
1979,J Dilla,30,alternative hip hop
3174,OutKast,30,southern hip hop
3173,OutKast,30,rap
1981,J Dilla,30,hip hop
3171,OutKast,30,hip hop
3170,OutKast,30,dirty south rap
3169,OutKast,30,atl hip hop
1980,J Dilla,30,detroit hip hop
3172,OutKast,30,pop rap
3439,R.E.M.,30,pop rock
3438,R.E.M.,30,permanent wave
3440,R.E.M.,30,rock
3437,R.E.M.,30,alternative rock
4124,TV Girl,29,indie pop
4500,The Lumineers,29,modern rock
4120,TV Girl,29,art pop
4121,TV Girl,29,chillwave
4122,TV Girl,29,experimental pop
4123,TV Girl,29,indie garage rock
4125,TV Girl,29,indie rock
4126,TV Girl,29,indietronica
4499,The Lumineers,29,folk-pop
1665,Generationals,29,indietronica
1664,Generationals,29,indie rock
1663,Generationals,29,indie pop
1662,Generationals,29,chillwave
1660,Generationals,29,alternative dance
4127,TV Girl,29,shimmer pop
4501,The Lumineers,29,stomp and holler
1667,Generationals,29,new orleans indie
1666,Generationals,29,modern rock
1661,Generationals,29,chamber pop
1668,Generationals,29,shimmer pop
1669,Generationals,29,stomp and holler
3272,Peach Pit,28,vancouver indie
3271,Peach Pit,28,modern rock
3270,Peach Pit,28,indie pop
2337,KAYTRANADA,27,indie soul
2336,KAYTRANADA,27,escape room
2338,KAYTRANADA,27,lgbtq+ hip hop
973,Cotton Jones,26,indie folk
974,Cotton Jones,26,indie rock
972,Cotton Jones,26,funk
969,Cotton Jones,26,baroque pop
977,Cotton Jones,26,stomp and holler
976,Cotton Jones,26,roots rock
3589,Rolling Blackouts Coastal Fever,26,australian indie
971,Cotton Jones,26,freak folk
3588,Rolling Blackouts Coastal Fever,26,australian garage punk
3590,Rolling Blackouts Coastal Fever,26,chamber psych
3591,Rolling Blackouts Coastal Fever,26,indie rock
3592,Rolling Blackouts Coastal Fever,26,modern jangle pop
3656,Saba,26,alternative r&b
3657,Saba,26,chicago rap
3658,Saba,26,hip hop
975,Cotton Jones,26,neo-psychedelic
3659,Saba,26,rap
3660,Saba,26,underground hip hop
970,Cotton Jones,26,chamber pop
3083,Noname,25,rap
3081,Noname,25,hip hop
3078,Noname,25,alternative r&b
3079,Noname,25,chicago rap
3080,Noname,25,escape room
3082,Noname,25,indie soul
1706,GoldLink,25,alternative r&b
1710,GoldLink,25,underground hip hop
1709,GoldLink,25,rap
1708,GoldLink,25,hip hop
1707,GoldLink,25,dmv rap
3251,Pavement,24,alternative pop
3265,Pavement,24,new wave
4801,Tom Misch,24,indie soul
3252,Pavement,24,alternative rock
3354,Pond,24,indietronica
3353,Pond,24,indie rock
3269,Pavement,24,slow core
3268,Pavement,24,rock
3267,Pavement,24,noise rock
3266,Pavement,24,noise pop
3355,Pond,24,neo-psychedelic
3264,Pavement,24,modern rock
3258,Pavement,24,freak folk
3253,Pavement,24,anti-folk
3254,Pavement,24,art rock
3255,Pavement,24,chamber pop
3256,Pavement,24,dance rock
3263,Pavement,24,lo-fi
3257,Pavement,24,dream pop
3262,Pavement,24,indie rock
3259,Pavement,24,garage rock
3260,Pavement,24,indie folk
3261,Pavement,24,indie pop
3075,No Vacation,23,indie surf
3074,No Vacation,23,indie pop
3073,No Vacation,23,indie garage rock
4997,Vulfpeck,23,instrumental funk
4996,Vulfpeck,23,funk rock
4995,Vulfpeck,23,ann arbor indie
166,Anderson .Paak,22,escape room
4024,Sufjan Stevens,22,baroque pop
4026,Sufjan Stevens,22,freak folk
4025,Sufjan Stevens,22,chamber pop
4028,Sufjan Stevens,22,singer-songwriter
4027,Sufjan Stevens,22,indie folk
4427,The Growlers,21,garage rock
4429,The Growlers,21,indie surf
861,Chicano Batman,21,la indie
4428,The Growlers,21,indie garage rock
3868,Soccer Mommy,21,indie pop
3864,Soccer Mommy,21,art pop
3865,Soccer Mommy,21,chamber pop
3870,Soccer Mommy,21,small room
3869,Soccer Mommy,21,indie rock
3867,Soccer Mommy,21,indie folk
3866,Soccer Mommy,21,electropop
323,BROCKHAMPTON,20,pop
321,BROCKHAMPTON,20,boy band
322,BROCKHAMPTON,20,hip hop
2646,Loving,20,victoria bc indie
2645,Loving,20,neo-psychedelic
2642,Loving,20,experimental pop
2643,Loving,20,indie garage rock
2644,Loving,20,indie rock
324,BROCKHAMPTON,20,rap
2339,KIDS SEE GHOSTS,19,hip hop
2340,KIDS SEE GHOSTS,19,rap
2341,KIDS SEE GHOSTS,19,underground hip hop
3429,Pusha T,19,underground hip hop
3423,Pusha T,19,gangster rap
3425,Pusha T,19,pop rap
3001,Nas,19,gangster rap
3002,Nas,19,hardcore hip hop
3003,Nas,19,hip hop
3004,Nas,19,queens hip hop
3005,Nas,19,rap
2999,Nas,19,conscious hip hop
3424,Pusha T,19,hip hop
3000,Nas,19,east coast hip hop
3426,Pusha T,19,rap
3427,Pusha T,19,southern hip hop
3428,Pusha T,19,trap
4727,The War On Drugs,18,chamber pop
4728,The War On Drugs,18,indie rock
4730,The War On Drugs,18,philly indie
4729,The War On Drugs,18,modern rock
2504,Lake Street Dive,17,boston rock
2505,Lake Street Dive,17,indie folk
2506,Lake Street Dive,17,new americana
2507,Lake Street Dive,17,stomp and holler
464,Beyoncé,17,post-teen pop
462,Beyoncé,17,dance pop
465,Beyoncé,17,r&b
463,Beyoncé,17,pop
3744,Sharon Van Etten,16,indie folk
3748,Sharon Van Etten,16,new jersey indie
3747,Sharon Van Etten,16,melancholia
3743,Sharon Van Etten,16,freak folk
3742,Sharon Van Etten,16,dream pop
3746,Sharon Van Etten,16,indie rock
3741,Sharon Van Etten,16,chamber psych
3740,Sharon Van Etten,16,chamber pop
3739,Sharon Van Etten,16,art pop
3745,Sharon Van Etten,16,indie pop
3749,Sharon Van Etten,16,stomp and holler
4615,The OMys,15,alternative r&b
1213,Divino Niño,15,indie shoegaze
1212,Divino Niño,15,indie garage rock
83,Action Bronson,14,rap
3239,Paul McCartney,14,mellow gold
84,Action Bronson,14,southern hip hop
3238,Paul McCartney,14,folk rock
3237,Paul McCartney,14,classic rock
78,Action Bronson,14,alternative hip hop
4461,The Jungle Giants,14,australian pop
79,Action Bronson,14,east coast hip hop
80,Action Bronson,14,hip hop
81,Action Bronson,14,nyc rap
82,Action Bronson,14,queens hip hop
3236,Paul McCartney,14,art rock
2541,Leon Bridges,14,modern blues
4460,The Jungle Giants,14,australian indie
2542,Leon Bridges,14,soul
3240,Paul McCartney,14,rock
85,Action Bronson,14,underground hip hop
3235,Paul McCartney,14,album rock
4462,The Jungle Giants,14,indietronica
4927,"Tyler, The Creator",14,rap
4926,"Tyler, The Creator",14,hip hop
3241,Paul McCartney,14,soft rock
1411,Ezra Collective,13,indie jazz
3978,Steely Dan,13,yacht rock
4930,U2,13,rock
4929,U2,13,permanent wave
4928,U2,13,irish rock
1759,Grizzly Bear,13,alternative dance
1776,Grizzly Bear,13,stomp and holler
1412,Ezra Collective,13,indie soul
1775,Grizzly Bear,13,shimmer pop
1774,Grizzly Bear,13,noise pop
1773,Grizzly Bear,13,new weird america
3977,Steely Dan,13,soft rock
3976,Steely Dan,13,roots rock
3975,Steely Dan,13,rock
3974,Steely Dan,13,psychedelic rock
1770,Grizzly Bear,13,indie rock
3973,Steely Dan,13,mellow gold
1769,Grizzly Bear,13,indie pop
1763,Grizzly Bear,13,chamber pop
3969,Steely Dan,13,classic rock
3968,Steely Dan,13,art rock
3967,Steely Dan,13,album rock
2127,Jeff Tweedy,13,alternative country
2129,Jeff Tweedy,13,freak folk
2128,Jeff Tweedy,13,chamber pop
1764,Grizzly Bear,13,chillwave
2130,Jeff Tweedy,13,indie folk
1765,Grizzly Bear,13,dream pop
1766,Grizzly Bear,13,experimental pop
1767,Grizzly Bear,13,freak folk
1772,Grizzly Bear,13,new rave
1771,Grizzly Bear,13,modern rock
1768,Grizzly Bear,13,indie folk
3970,Steely Dan,13,country rock
2131,Jeff Tweedy,13,indie rock
3972,Steely Dan,13,folk rock
2166,Jimi Hendrix,13,classic rock
1760,Grizzly Bear,13,art pop
1761,Grizzly Bear,13,baroque pop
1762,Grizzly Bear,13,brooklyn indie
2169,Jimi Hendrix,13,rock
3971,Steely Dan,13,folk
2167,Jimi Hendrix,13,hard rock
2165,Jimi Hendrix,13,blues rock
2132,Jeff Tweedy,13,new americana
2164,Jimi Hendrix,13,album rock
2163,Jimi Hendrix,13,acid rock
2136,Jeff Tweedy,13,stomp and holler
2135,Jeff Tweedy,13,slow core
2134,Jeff Tweedy,13,singer-songwriter
2133,Jeff Tweedy,13,roots rock
2168,Jimi Hendrix,13,psychedelic rock
2388,Kevin Morby,13,indie folk
1853,Harry Styles,13,post-teen pop
1852,Harry Styles,13,pop
2736,Masego,13,indie soul
2735,Masego,13,alternative r&b
2384,Kevin Morby,13,art pop
2677,MGMT,13,modern rock
2676,MGMT,13,indietronica
2675,MGMT,13,indie rock
2674,MGMT,13,indie pop
2673,MGMT,13,garage rock
2672,MGMT,13,alternative dance
1413,Ezra Collective,13,uk contemporary jazz
2678,MGMT,13,rock
2392,Kevin Morby,13,roots rock
2387,Kevin Morby,13,funk
2393,Kevin Morby,13,soul
2391,Kevin Morby,13,modern folk rock
2390,Kevin Morby,13,kc indie
2389,Kevin Morby,13,indie rock
1410,Ezra Collective,13,british jazz
2394,Kevin Morby,13,stomp and holler
2385,Kevin Morby,13,chamber pop
2386,Kevin Morby,13,freak folk
2898,Modest Mouse,12,indie pop
2901,Modest Mouse,12,rock
2902,Modest Mouse,12,washington indie
2899,Modest Mouse,12,indie rock
