,artistName,total_listens,genres
3956,Jalen Santoy,3,underground hip hop
51,50 Cent,3,rap
3903,Jack Johnson and Friends,3,neo mellow
201,Alex Wiley,3,underground hip hop
6604,Poolside,3,new rave
3915,Jackson 5,3,adult standards
2907,Field Medic,3,small room
7053,Roddy Ricch,3,melodic rap
2996,Flying Lotus,3,glitch
5581,Microphones,3,indie pop
2002,DaBaby,3,nc hip hop
3751,Hundred Waters,3,indie psych-pop
9086,Thee Oh Sees,2,indie garage rock
5303,Mandolin Orange,2,stomp and holler
9029,The White Stripes,2,rock
5760,Mos Def,2,alternative hip hop
5678,Missy Elliott,2,hip pop
5269,Madlib,2,hip hop
5817,Mr. Fingers,2,hip house
9311,Traffic,2,folk rock
9185,Toby Keith,2,contemporary country
9271,Too $hort,2,west coast rap
5352,Marshall Tucker Band,2,rock
10030,ayokay,2,vapor soul
5859,MØ,2,pop
5295,Manchester Orchestra,2,dreamo
5287,Major Murphy,2,grand rapids indie
5728,Monster Rally,2,indietronica
9454,V.I.C.,2,southern hip hop
5725,Mom Jeans.,2,north carolina emo
9077,The xx,2,indietronica
9352,Tribal Seeds,2,west coast reggae
5400,Mat Kerekes,2,anthem emo
9416,Tycho,2,chillwave
5472,"Medeski, Martin & Wood",2,jam band
5660,Milo,2,escape room
5769,Moses Gunn Collective,2,neo-psychedelic
5665,Mink Mussel Creek,2,neo-psychedelic
5449,Mayer Hawthorne,2,soul
5618,Mija,2,electra
10074,honeyhoney,2,new americana
5805,Mouse On Mars,2,dusseldorf electronic
9386,Twiddle,2,jam band
5253,Macklemore & Ryan Lewis,2,pop
5777,Moss Kena,2,uk contemporary r&b
5778,Motel Radio,2,new orleans indie
9117,Theophilus London,2,indie r&b
5657,Miley Cyrus,2,post-teen pop
10111,zack villere,2,alternative r&b
9420,Tyler Childers,2,kentucky indie
5395,Mason Jennings,2,stomp and holler
10038,blackbear,2,pop
5555,Michael Giacchino,2,soundtrack
9692,Widespread Panic,2,southern rock
5887,NEIKED,2,scandipop
9626,Waxahatchee,2,art pop
8602,The Last Shadow Puppets,2,modern rock
7167,SASAMI,2,art pop
7178,SG Lewis,2,alternative r&b
8537,The Highwaymen,2,outlaw country
7150,Ryan Hurd,2,country pop
7139,Rush,2,art rock
9753,Winston Surfshirt,2,australian indie
7086,Romare,2,south african alternative
7093,Rosalía,2,r&b en espanol
9638,Ween,2,alternative rock
9654,Weyes Blood,2,art pop
8381,The D.O.C.,2,rap
7376,Shawn Mendes,2,canadian pop
7330,Sex On Toast,2,australian r&b
7255,Sam Feldt,2,tropical house
8499,The Fratellis,2,modern rock
8493,The Format,2,indie pop
9637,Weaves,2,toronto indie
9756,Wiz Khalifa,2,hip hop
6974,Rick Ross,2,hip hop
6969,Richard Swift,2,indie rock
8648,The Magnetic Fields,2,lo-fi
6937,Rejjie Snow,2,irish hip hop
6928,Red Hot Chili Peppers,2,funk metal
6959,Rhye,2,shimmer pop
6949,RetcH,2,new jersey rap
7071,Rogue Wave,2,noise pop
9778,Wolfgang Amadeus Mozart,2,classical era
7012,Rixton,2,post-teen pop
6988,Ricky Eat Acid,2,indie garage rock
7055,Roger Miller,2,country
7388,Shinyribs,2,austin americana
7878,Styles P,2,trap
7780,Stephen Stills,2,folk rock
7768,Stephen Malkmus and The Jicks,2,freak folk
7762,Stephen Malkmus & The Jicks,2,lo-fi
7900,Supertramp,2,album rock
9695,Widowspeak,2,experimental pop
7926,Swim Mountain,2,neo-psychedelic
7927,Swimming Tapes,2,english indie rock
7936,Syd,2,alternative r&b
8010,TRAILS AND WAYS,2,shiver pop
7910,Sure Sure,2,indie pop
9672,Whiskeytown,2,folk
7463,Skrillex,2,brostep
7471,"Slaughter Beach, Dog",2,alternative emo
7445,Sjowgren,2,stomp and holler
7411,Silk City,2,edm
7403,Sia,2,australian dance
8251,The Bees,2,isle of wight indie
9669,Whilk & Misky,2,uk alternative pop
9676,White Noise For Baby Sleep,2,sleep
7728,Stan Getz,2,adult standards
8196,The Arcs,2,funk
8195,The Archies,2,folk rock
7727,Stadium Marching Band,2,marching band
7556,Smokey Robinson,2,classic soul
7655,Sonny & The Sunsets,2,bay area indie
7688,Spendtime Palace,2,indie garage rock
8865,The Shirelles,2,doo-wop
6240,Orion Sun,2,indie r&b
6242,Oscar Peterson,2,adult standards
9971,Yuno,2,jacksonville indie
8871,The Shivas,2,indie garage rock
9995,Zacari,2,gqom
6203,Omni,2,garage psych
8874,The Smashing Pumpkins,2,alternative metal
8873,The Slaps,2,indie garage rock
9957,Yumi Zouma,2,electropop
6299,PJ Harvey,2,alternative rock
9584,Warren G,2,gangster rap
9582,Warm Brew,2,underground hip hop
6267,Otis Spann,2,electric blues
8943,The Tallest Man On Earth,2,indie folk
8941,The Supremes,2,soul
5949,Naughty Boy,2,tropical house
5951,Naughty By Nature,2,east coast hip hop
5926,Nappy Roots,2,southern hip hop
8981,The Velveteins,2,indie garage rock
8970,The Vamps,2,viral pop
5936,Nat King Cole,2,vocal jazz
8911,The Stooges,2,garage rock
6124,Norbert Lukács,2,orebro indie
6113,Noah Cyrus,2,post-teen pop
6013,Netherfriends,2,shimmer pop
6034,Niall Horan,2,dance pop
9564,Wallace,2,australian alternative pop
6787,ROLE MODEL,2,bedroom pop
8717,The Monkees,2,brill building pop
6743,Queen,2,glam rock
6750,Quiet Hollers,2,deep new americana
6751,Quinn XCII,2,electropop
8716,The Moldy Peaches,2,lo-fi
6781,RJD2,2,big beat
6659,Prince,2,motown
6620,Porridge Radio,2,indie rock
6633,Powers Pleasant,2,underground hip hop
8659,The Main Ingredient,2,motown
6879,Ratatat,2,alternative dance
6881,Ratboys,2,chicago indie
9814,XXXTENTACION,2,miami hip hop
6818,Radical Face,2,stomp and holler
6827,Rae Sremmurd,2,hip hop
6850,Rain Sounds,2,water
9597,Warren Zevon,2,piano rock
8795,The Police,2,soft rock
6330,Pablo Neptuno,2,argentine indie
6334,Palehound,2,boston indie
6346,Papadosio,2,jam band
6373,Party Pupils,2,pop edm
8775,The Nude Party,2,north carolina indie
6427,Peach Tree Rascals,2,alternative r&b
6608,Porches,2,electropop
6545,Phony PPL,2,indie soul
6557,Photay,2,chillwave
6521,Phil Collins,2,soft rock
6470,Pete Rock & C.L. Smooth,2,alternative hip hop
6434,Peggy Gou,2,electra
6445,People Under The Stairs,2,alternative hip hop
5057,Little Green Cars,2,shimmer pop
3145,Frédéric Chopin,2,classical
4614,Karen Dalton,2,freak folk
3159,Funkadelic,2,psychedelic rock
3519,Gryffin,2,edm
3187,GRiZ,2,edm
1980,DOM KENNEDY,2,cali rap
558,Badfinger,2,album rock
1686,Clipse,2,pop rap
3533,Gucci Mane & Waka Flocka Flame,2,pop rap
4638,Katy Perry,2,post-teen pop
547,Bad Bad Hats,2,indie rock
1003,Bob Dylan & The Band,2,singer-songwriter
4541,Juvenile,2,bounce
1710,Cocteau Twins,2,alternative rock
602,Barns Courtney,2,modern alternative rock
616,Bastille,2,metropopolis
4157,Jeremih,2,chicago rap
1733,Coleman Hawkins,2,bebop
3196,Galactic,2,modern funk
572,Bag Raiders,2,alternative dance
584,Bakar,2,indie r&b
4567,KNAAN,2,reggae fusion
588,Bambara,2,brooklyn indie
1020,Bomb The Music Industry!,2,anti-folk
3004,Foals,2,indie rock
4736,Kiiara,2,post-teen pop
2071,David Crosby,2,mellow gold
903,Black Lips,2,punk blues
2054,Das Kope,2,neo-psychedelic
4722,Kid Bloom,2,indie pop
2027,Daniel Tosh,2,comic
1996,DRAMA,2,vapor soul
3070,Frank Zappa,2,album rock
431,Arman Cekin,2,bass trap
4742,Kill The Noise,2,brostep
1088,Booker T & The MGs,2,classic soul
2964,Flo Morrissey and Matthew E. White,2,british singer-songwriter
2103,Daya,2,viral pop
1625,Christine and the Queens,2,shimmer pop
4750,Kimya Dawson,2,olympia wa indie
470,Atmosphere,2,alternative hip hop
4648,Keb Mo,2,electric blues
503,BJ The Chicago Kid,2,indie soul
1039,Bombadil,2,stomp and holler
1037,Bomb the Music Industry!,2,ska punk
490,Azizi Gibson,2,underground hip hop
4381,John Prine,2,folk
1870,Cub-J,2,boogaloo
1761,Cool Calm Pete,2,jazz rap
818,Bill Evans Trio,2,soul jazz
3341,Glen Hansard,2,chamber pop
1828,Cream,2,supergroup
869,Bishop Nehru,2,alternative hip hop
4215,Jimmy Eat World,2,emo
769,Big Red Machine,2,eau claire indie
757,Big L,2,east coast hip hop
3334,Glass Animals,2,gauze pop
789,Big Walter Horton,2,blues
801,Big Z,2,pop edm
1796,Courtney Barnett,2,australian indie
913,Blind Melon,2,alternative metal
1776,Cosmos Midnight,2,australian hip hop
1805,Cousin Stizz,2,vapor trap
4241,Joe Hertler & the Rainbow Seekers,2,michigan indie
908,Blackbear,2,pop rap
906,Blackalicious,2,turntablism
4307,John Denver,2,classic country pop
951,Blu,2,underground hip hop
4318,John Fogerty,2,roots rock
4196,Jidenna,2,ghanaian hip hop
631,Beach Bunny,2,diy emo
657,Beanie Sigel,2,battle rap
668,Beastie Boys,2,alternative rock
674,Beck,2,alternative rock
4443,Joss Stone,2,pop rock
4477,Juicy J,2,crunk
4513,Jurassic 5,2,gangster rap
4510,Jungle,2,uk contemporary r&b
4166,Jerkcurb,2,indie garage rock
1909,Cypress Hill,2,rap rock
4419,Joni Mitchell,2,singer-songwriter
4421,Jordan Rakei,2,alternative r&b
4389,John Splithoff,2,nyc pop
4168,Jerry Folk,2,indie soul
3289,Ghostface Killah,2,alternative hip hop
4429,Jordy Searcy,2,indiecoustica
4171,Jerry Garcia,2,blues rock
711,Bermuda Triangle,2,nashville indie
3288,Geowulf,2,modern dream pop
4907,Lauryn Hill,2,hip pop
2726,Eric Nam,2,korean pop
2727,Erik Satie,2,classical
4982,Lil Kim,2,urban contemporary
1470,Cassandra Wilson,2,contemporary vocal jazz
144,Afrojack,2,progressive house
2357,Doja Cat,2,pop
2760,Ever So Blue,2,background music
1249,Bryan Adams,2,pop rock
1256,Buddy Holly,2,rockabilly
2383,Donovan,2,art rock
5018,Lil Yachty,2,trap
2371,Donavon Frankenreiter,2,neo mellow
2366,Dominic Fike,2,pop
3860,J.J. Cale,2,album rock
1163,Brett Eldredge,2,country road
4949,Lewis OfMan,2,french indietronica
4931,Lee Dorsey,2,soul
1178,Briston Maroney,2,nashville indie
3877,JAY-Z,2,rap
1536,Charles Mingus,2,avant-garde jazz
3664,Hermitude,2,indietronica
2322,Discodeine,2,electrofox
1242,Bruno Mars,2,post-teen pop
3869,J.Views,2,future ambient
5154,Lucky Chops,2,brass band
23,2 Chainz,2,southern hip hop
2446,Dr. John,2,soul
1322,Cake,2,sacramento indie
5150,Low Roar,2,icelandic indie
5121,Loudon Wainwright III,2,traditional folk
2569,Edith Piaf,2,chanson
44,4 Non Blondes,2,new wave pop
3813,Irma Thomas,2,louisiana blues
1402,Carlos Cipa,2,compositional ambient
1404,Carly Rae Jepsen,2,canadian pop
2478,Dropkick Murphys,2,skate punk
1361,Cape Francis,2,brooklyn indie
2643,Ellie Goulding,2,electropop
3756,Ice Cube,2,gangster rap
3753,IZ*ONE,2,k-pop girl group
1288,Busty and The Bass,2,modern funk
100,Absofacto,2,indie psych-pop
1287,Busta Rhymes,2,rap
242,Aloe Blacc,2,r&b
4867,Lana Del Rey,2,pop
263,Amber Mark,2,indie soul
4860,Lala Lala,2,indie rock
2830,Famous Dex,2,vapor trap
2182,Denzel Curry,2,underground hip hop
1572,Chaz Bundick Meets The Mattson 2,2,neo-psychedelic
3609,Har Mar Superstar,2,minneapolis indie
3905,Jackie Wilson,2,adult standards
1579,Chet Baker,2,bebop
2881,Fela Kuti,2,afrobeat
2819,Fall Out Boy,2,emo
3623,Hardwell,2,progressive house
2800,FISHER,2,australian house
256,Amanaz,2,acid rock
259,Ambassadeurs,2,vapor twitch
4777,Kishi Bashi,2,chamber pop
4011,Janis Joplin,2,rock
4012,Jank,2,swancore
1613,Chris Thile,2,bluegrass
4774,Kings Of Leon,2,rock
3600,Hala,2,indie garage rock
1619,Christian Akridge,2,indie cafe pop
2131,Deep Purple,2,album rock
1597,Choker,2,alternative r&b
2898,Fergie,2,dance pop
4847,Labrinth,2,post-teen pop
4841,La Femme,2,new rave
1113,Bosley,2,baltimore indie
2270,Dinosaur Jr.,2,noise pop
3635,Hazel English,2,indie rock
1145,Brazilian Girls,2,downtempo
8513,"The Good, The Bad & The Queen",1,garage rock
8515,The Gospel Whiskey Runners,1,christian indie
1434,Caroline Rose,1,vermont indie
8511,The Go,1,garage rock
1602,Chris Forsyth,1,freak folk
1648,Claire Laffut,1,new french touch
1766,Corey Smith,1,country road
8507,The Garden,1,indie garage rock
1769,Corinne Bailey Rae,1,british soul
1695,Cloud Nothings,1,dance-punk
1449,Cashmere Cat,1,downtempo
8595,The Kooks,1,indie pop
1762,Cool Company,1,indie soul
1633,Chromeo,1,nu disco
8755,The New Basement Tapes,1,roots rock
1604,Chris Lake,1,bass house
1529,Charles Lloyd,1,contemporary post-bop
1416,Carnage,1,trap
8777,The Olympians,1,funk
1705,Club Kuru,1,neo-psychedelic
8780,The Pesos,1,indie garage rock
1411,Carmody,1,uk alternative pop
1401,Carl Thomas,1,urban contemporary
8496,The Foundations,1,motown
1709,Coconut Records,1,stomp and holler
1650,Claire Pinette,1,focus
1428,Carole King,1,soul
8689,The Modern Jazz Quartet,1,big band
1675,Clean Bandit,1,dance pop
1559,Charlotte Funke,1,focus
1509,Cautious Clay,1,indie r&b
1511,Caveman,1,brooklyn indie
8610,The Libertines,1,dance-punk
1690,Cloud Control,1,australian indie
8678,The Memories,1,popgaze
1560,Charly Bliss,1,art pop
1512,Caye,1,boston hip hop
1513,Cecelya,1,background music
8552,The Hollies,1,soft rock
8728,The Motet,1,funk
1546,Charlie Burg,1,ann arbor indie
1473,Cat Power,1,art pop
8531,The Herbaliser,1,electronica
1745,Commodores,1,classic soul
1596,Chilly Gonzales,1,neo-classical
8751,The Neighbourhood,1,pop
1591,Chieli Minucci,1,smooth jazz
1516,Chadwick Stokes,1,modern folk rock
1517,Chaka Demus & Pliers,1,funana
8356,The Cleaners From Venus,1,freak folk
8071,Tdot Illdude,1,new jersey rap
2280,Dionne Warwick,1,disco
8061,Tchami,1,bass house
2172,Delta Spirit,1,indie folk
8073,Tea Leaf Green,1,bay area indie
8076,Tech N9ne,1,hip hop
2261,Dillon Francis,1,tropical house
8057,Taylor Bennett,1,underground hip hop
2303,Dirty Dozen Brass Band,1,street band
2298,Dire Straits,1,soft rock
2292,Diplo,1,pop
8050,Tank and The Bangas,1,new orleans funk
8051,Tash Sultana,1,australian reggae fusion
8052,Tasha Cobbs Leonard,1,gospel
2205,Destinys Child,1,girl group
2203,Desiigner,1,viral trap
8148,The 1975,1,indie pop
8154,The Alan Parsons Project,1,album rock
8161,The All-American Rejects,1,modern rock
2176,Dennis Lloyd,1,israeli pop
2244,Dierks Bentley,1,modern country rock
8133,Ten Years After,1,symphonic rock
2237,Devon Gilfillian,1,nashville indie
2236,Devin The Dude,1,trap
2329,Disq,1,garage psych
7895,Sungha Jung,1,fingerstyle
7897,Super Whatevr,1,alternative emo
2462,Drive-By Truckers,1,alternative country
2459,Dreamgirl,1,kc indie
2457,Dream Theater,1,rock
7916,Surfaces,1,bedroom soul
7918,Susan Wong,1,audiophile vocal
7919,Sweater Beats,1,gauze pop
7921,Sweet Spirit,1,austindie
2408,Doris Troy,1,southern soul
7928,Switchfoot,1,ccm
7860,Stonebank,1,edm
7863,Stroke 9,1,pop rock
2511,Dusty Springfield,1,folk rock
2506,Durand Jones & The Indications,1,funk
2505,Dune Rats,1,australian indie
2499,Dumbo Gets Mad,1,psychedelic pop
2486,Duke Da Beast,1,chicago rap
2479,Drug Cabin,1,baroque pop
2402,Dopapod,1,jamtronica
2332,Divine Council,1,underground hip hop
7991,T.I.,1,southern hip hop
7993,THEY.,1,alternative r&b
2361,Dom Dolla,1,australian house
2360,Dolly Parton,1,country dawn
2353,Django Reinhardt,1,swing
2346,Dizzy Wright,1,underground hip hop
2338,Dixie Chicks,1,country dawn
7940,Syd Barrett,1,art rock
7957,Sylvester,1,disco
7960,System Of A Down,1,alternative metal
2382,Donny McCaslin,1,progressive jazz fusion
2130,Declan McKenna,1,rock
1901,Curtis Mayfield,1,disco
1929,DIIV,1,modern alternative rock
1912,César Franck,1,late romantic era
8393,The Dells,1,brill building pop
1885,Cults,1,shimmer pop
8369,The Cry,1,san diego indie
8367,The Cranberries,1,pop rock
8339,The Chemical Brothers,1,electronica
8365,The Copper Children,1,deep new americana
8453,The Durutti Column,1,dream pop
8464,The Electric Peanut Butter Company,1,funk
8465,The Essentialists,1,alabama indie
8466,The Evens,1,dc indie
1812,Craft Spells,1,nu gaze
8487,The Fleetwoods,1,adult standards
1875,Cuco,1,dream pop
8416,The Disco Biscuits,1,jam band
1839,Crooked Colours,1,vapor soul
8440,The Drifters,1,adult standards
2045,Darondo,1,soul
2040,Darkstar,1,bass music
2025,Daniel Paterok,1,neo-classical
2024,Daniel Daecher,1,background music
2019,Dancing on Tables,1,scottish indie rock
2018,Dancing Years,1,indie anthem-folk
8241,The Beat Bugs,1,children's music
2004,Dae Dae,1,trap
2001,Da$H,1,vapor trap
1997,DREAMCAR,1,electronic rock
8255,The Big Moon,1,art pop
8266,The Blaze,1,french indie pop
8269,The Bobby Fuller Four,1,bubblegum pop
8218,The Backseat Lovers,1,slc indie
8181,The Amazing,1,swedish indie rock
2121,Dean Martin,1,vocal jazz
2117,DeJ Loaf,1,trap queen
8190,The Apache Relay,1,lo star
2111,De La Soul,1,rap
2104,Daye Jack,1,escape room
2088,Dawn Penn,1,rock steady
2079,David Guetta,1,pop
8305,The Bright Light Social Hour,1,austindie
1978,DNCE,1,pop rock
1964,DJ Shadow,1,turntablism
1948,DJ Drama,1,trap
8322,The C90s,1,nu disco
1940,DJ Clue,1,hip pop
8328,The Carters,1,pop
8275,The Books,1,chamber pop
8303,The Brian Setzer Orchestra,1,swing
8282,The Bravery,1,alternative dance
8288,The Brian Jonestown Massacre,1,alternative rock
9008,The Wallflowers,1,post-grunge
9728,Will Smith,1,hip hop
287,America,1,soft rock
9722,Wildcat! Wildcat!,1,gauze pop
9724,Wilderado,1,deep new americana
306,Andrew McMahon in the Wilderness,1,indie pop
277,Amen Dunes,1,slow core
9736,Willis Earl Beal,1,alternative americana
9737,Wilson Pickett,1,brill building pop
364,Anthony Hamilton,1,quiet storm
398,Arden Forest,1,background music
397,Arctic Monkeys,1,sheffield indie
372,Antonio Vivaldi,1,italian baroque
368,Anti-Lilly & Phoniks,1,jazz rap
361,Anna of the North,1,vapor soul
9746,Win and Woo,1,deep tropical house
227,Allen Toussaint,1,southern soul
9804,XTC,1,dance rock
9785,Wu-Tang Clan,1,east coast hip hop
248,Alpha 9,1,uplifting trance
9783,Wu Tang Clan,1,hip hop
243,Alonzo Gautier,1,background music
9815,Xavier Rudd,1,australian indie folk
9818,Xavier Wulf,1,dark trap
9763,Wolf Parade,1,art pop
9752,Winona Forever,1,indie garage rock
9779,Worn-Tin,1,indie garage rock
427,Arlo Parks,1,alternative r&b
9577,War,1,funk
542,Bachman-Turner Overdrive,1,mellow gold
533,Baby Bash,1,urban contemporary
9589,Warren Hill,1,smooth jazz
517,BTS,1,k-pop boy group
9541,WHY?,1,experimental pop
9513,Viktor Vaughn,1,hip hop
9527,Vindata,1,electronic trap
557,Bad Company,1,soft rock
9545,Wafia,1,australian hip hop
9548,Waka Flocka Flame,1,atl hip hop
497,BETWEEN FRIENDS,1,la pop
495,BEAM,1,trap soul
450,Artifacts,1,alternative hip hop
456,Atlas Sound,1,art pop
9646,Wes Montgomery,1,bebop
455,Atlantic Francis,1,swedish indie rock
448,Art Tatum,1,vintage jazz
485,Avenza,1,gaming edm
438,Arrested Development,1,rap
484,AudioDamn!,1,indie poptimism
483,Audio Two,1,old school hip hop
480,Audien,1,tropical house
9616,Wavves,1,indie garage rock
10018,a-ha,1,new wave
10004,Zara Larsson,1,swedish electropop
121,Adult Mom,1,anti-folk
120,Adrianne Lenker,1,stomp and holler
111,Active Bird Community,1,brooklyn indie
91,Aaron Taos,1,brooklyn indie
71,A War Within,1,american metalcore
61,A R I Z O N A,1,tropical house
10031,bLAck pARty,1,alternative r&b
9984,ZAYN,1,dance pop
131,Aer,1,pop rap
9972,Yves Tumor,1,art pop
129,Ady Suleiman,1,uk contemporary r&b
9997,Zack Mexico,1,north carolina indie
9998,Zak Abel,1,uk contemporary r&b
43,38 Special,1,southern rock
10097,of Montreal,1,freak folk
17,070 Shake,1,underground hip hop
10084,nicholas Franchise,1,dunedin indie
10085,nobigdyl.,1,christian hip hop
10077,levitation room,1,indie garage rock
10104,orion sun,1,alternative r&b
10108,tobi lou,1,alternative r&b
13,*repeat repeat,1,nashville indie
10076,infinite bisous,1,indie garage rock
10056,dodie,1,indie pop
10044,clipping.,1,alternative hip hop
10048,dead prez,1,alternative hip hop
10064,fun.,1,baroque pop
10069,harlem,1,garage pop
9969,Yung Lean,1,underground hip hop
194,Alex Izenberg,1,baroque pop
9859,Years & Years,1,pop
205,Alexandre Desplat,1,soundtrack
198,Alex Turner,1,sheffield indie
9871,Yellow Ostrich,1,shimmer pop
193,Alex Chilton,1,roots rock
183,Alesso,1,tropical house
132,Aesop Rock,1,abstract hip hop
9839,Yaeji,1,escape room
9829,YBS Skola,1,baltimore hip hop
219,Allbrook/Avery,1,psychedelic pop
211,Aliotta Haynes Jeremiah,1,classic rock
210,Alicia Keys,1,urban contemporary
9855,Yeah Yeah Yeahs,1,rock
9842,Yael Naïm,1,french indie pop
9843,Yann Tiersen,1,bow pop
176,Albert King,1,traditional blues
9942,Youth Lagoon,1,chamber pop
9926,Young Monks,1,canberra indie
169,Alan Jackson,1,country road
152,Akon,1,dance pop
151,Airline Food,1,australian indie rock
150,Against Me!,1,skate punk
9952,Yuja Wang,1,chinese classical performance
9923,Young Money,1,trap
9895,You Wont,1,modern folk rock
9896,Young Buck,1,crunk
9904,Young Dro,1,atl hip hop
9913,Young Fathers,1,abstract hip hop
583,Baio,1,nyc pop
1099,Borgeous,1,edm
1112,Born Ruffians,1,toronto indie
1095,BoomBox,1,jam band
1087,Boogie Down Productions,1,turntablism
1077,Boogarins,1,nova mpb
8989,The Voidz,1,garage rock
1128,Boyce Avenue,1,pop
1126,Boy Named Banjo,1,banjo
1125,Boy & Bear,1,australian pop
1122,Boston Bun,1,pop edm
8982,The Veronicas,1,australian pop
8992,The Walkmen,1,alternative rock
9139,Tigran Hamasyan,1,contemporary jazz
9118,They Dream By Day,1,atmosphere
9100,Thelonious Monk,1,jazz piano
9102,Them Crooked Vultures,1,alternative metal
9122,Thievery Corporation,1,downtempo
9127,Thomas Rhett,1,contemporary country
9131,Thunderbitch,1,nashville indie
9135,TiRon & Ayomari,1,soul flow
985,Bo Carter,1,traditional blues
9065,The Zolas,1,vancouver indie
1066,Bonnie Raitt,1,traditional folk
1019,Bobby Vinton,1,rock-and-roll
1013,Bobby Shmurda,1,trap
1009,Bobby Day,1,rockabilly
1005,Bobby Caldwell,1,yacht rock
1131,Boys Age,1,indie garage rock
1279,Built To Spill,1,noise rock
8835,The Roots,1,alternative hip hop
8842,The Rosebuds,1,classic girl group
1299,CASTLEBEAT,1,indie surf
8851,The Shanghai Restoration Project,1,ambeat
1324,Caleborate,1,cali rap
8882,The Smiths,1,dance rock
1132,Brad Mehldau,1,bebop
1349,Canibus,1,queens hip hop
1394,Carl Douglas,1,disco
1393,Carl Broemel,1,modern folk rock
1371,Capone-N-Noreaga,1,queens hip hop
1366,Capleton,1,roots reggae
8829,The Revivalists,1,rock
1344,Camille Saint-Saens,1,late romantic era
1339,Camera Obscura,1,twee pop
1336,Camel Power Club,1,new french touch
1326,Calpurnia,1,vancouver indie
8888,The Specials,1,dance rock
1144,Brasstracks,1,nyc pop
8931,The Suffers,1,funk
1215,Broods,1,auckland indie
1159,Brett Dennen,1,stomp and holler
1148,Brazos,1,austindie
8947,The Temper Trap,1,alternative dance
8959,The Timbre of Cedar,1,christian indie
8960,The Turtles,1,brill building pop
8965,The Undercover Dream Lovers,1,vapor soul
8930,The Struts,1,modern rock
8892,The Spinners,1,classic soul
8902,The SteelDrivers,1,bluegrass
9138,Tig Notaro,1,comedy
9501,Vetiver,1,stomp and holler
9381,Tweet,1,hip pop
9367,Tsegue-Maryam Guebrou,1,world
9368,Tune-Yards,1,art pop
755,Big Brother & The Holding Company,1,rock
9380,Tweedy,1,alternative country
9365,Troye Sivan,1,viral pop
751,Big Boi,1,southern hip hop
729,Beta Radio,1,stomp and holler
9391,Two Feet,1,indie poptimism
9323,Trails and Ways,1,shiver pop
864,Billy Stewart,1,classic soul
859,Billy Marchiafava,1,vapor trap
826,Bill Fay,1,slow core
9342,Trap Beckham,1,florida rap
9343,Travis Bretzer,1,edmonton indie
767,Big Pokey,1,houston rap
9353,Trippie Redd,1,melodic rap
756,Big Grams,1,escape room
599,Barney Artist,1,indie r&b
9465,Vains Of Jenna,1,new wave of glam metal
9468,Valerie June,1,indie folk
610,Barry White,1,soul
587,Bali Baby,1,trap queen
9461,Vacationer,1,shimmer pop
9488,Vanessa Carlton,1,dance pop
9494,Vanessa Williams,1,quiet storm
720,Best Coast,1,nu gaze
700,Ben Folds,1,indie pop
710,Berlioz,1,background music
706,Benji Hughes,1,charlotte nc indie
705,Bendik Brænne,1,norwegian americana
673,Bebi Monsuta,1,rap feminino nacional
629,Bea Miller,1,viral pop
621,Bazzi,1,post-teen pop
9455,VIP Mass Choir,1,gospel
9190,Todd Dulaney,1,praise
980,Blur,1,rock
9184,Tobi Lou,1,alternative r&b
9191,Todd Snider,1,alternative country
9174,Tino Drima,1,indie garage rock
967,Blues Traveler,1,rock
9173,Timeflies,1,tropical house
868,Billy Uomo,1,bedroom soul
9156,Timbaland,1,dance pop
9142,Tim Atlas,1,indie poptimism
9144,Tim Buckley,1,art pop
9162,Timber Timbre,1,chamber pop
912,Bleached,1,noise pop
9285,Total Giovanni,1,electronica
891,Blac Youngsta,1,southern hip hop
9272,Topic,1,german dance
9276,Toploader,1,british alternative rock
887,Björk,1,trip hop
877,Biz Markie,1,rap
9263,Tony! Toni! Toné!,1,urban contemporary
909,Blah Blah Blah,1,chicago indie
9226,Tomasz Kraal,1,focus
9230,Tones and I,1,australian pop
9231,Toni Braxton,1,dance pop
9243,Tony Joe White,1,blues
5206,M.O.P.,1,hardcore hip hop
6123,Norah Jones,1,vocal jazz
6131,Nurko,1,edm
4362,John Mayall & the Bluesbreakers,1,folk rock
4392,Johnson&Jonson,1,alternative hip hop
6110,Noah And The Whale,1,stomp and holler
4393,Jon Bellion,1,pop rap
6151,Oasis,1,permanent wave
6143,ODIE,1,alternative r&b
6140,O.A.R.,1,pop rock
6137,NxWorries,1,indie soul
4394,Jon Cleary,1,funk
4396,Jonas Brothers,1,boy band
6062,Nick Lowe,1,power pop
6068,Nick Waterhouse,1,soul
6083,Nico & Vinz,1,dance pop
4409,Jonathan Richman & The Modern Lovers,1,boston rock
4407,Jonathan Richman,1,traditional folk
6092,Nikki Lane,1,new americana
6094,Nikki Vianna,1,nyc pop
6196,Old Crow Medicine Show,1,roots rock
4328,John Hartford,1,progressive bluegrass
4330,John Lee Hooker,1,blues
6153,Oatmello,1,chillhop
6214,OneRepublic,1,pop rock
4303,John Coltrane,1,free jazz
4319,John Givez,1,christian hip hop
6209,Once Proven,1,background music
6188,Ol Dirty Bastard,1,southern hip hop
6161,Oddisee,1,sudanese pop
4353,John Lewis,1,jazz piano
6162,Oddur Klemenzson,1,background music
6157,Ocean Alley,1,australian reggae fusion
6175,Ofenbach,1,new french touch
6177,Official Pet Care Collection,1,pet calming
6178,Oketo,1,lincoln ne indie
