,artistName,total_listens,genres
7242,Sam Evian,50,indie garage rock
7243,Sam Evian,50,indie rock
8475,The Flaming Lips,49,garage rock
8477,The Flaming Lips,49,indie rock
8481,The Flaming Lips,49,rock
8476,The Flaming Lips,49,indie pop
8480,The Flaming Lips,49,okc indie
8474,The Flaming Lips,49,chamber pop
8478,The Flaming Lips,49,modern rock
8473,The Flaming Lips,49,art rock
8472,The Flaming Lips,49,alternative rock
8479,The Flaming Lips,49,noise pop
4095,Jazz Spastiks,48,chillhop
4096,Jazz Spastiks,48,jazz boom bap
4097,Jazz Spastiks,48,jazz rap
4061,Jay Rock,47,underground hip hop
4056,Jay Rock,47,hip hop
4057,Jay Rock,47,pop rap
4058,Jay Rock,47,rap
4059,Jay Rock,47,southern hip hop
4054,Jay Rock,47,conscious hip hop
4060,Jay Rock,47,trap
4055,Jay Rock,47,gangster rap
102,Acid Dad,46,neo-psychedelic
1863,Crumb,45,indie garage rock
1864,Crumb,45,neo-psychedelic
109,Action Bronson,44,southern hip hop
110,Action Bronson,44,underground hip hop
3062,Frank Sinatra,44,adult standards
3063,Frank Sinatra,44,easy listening
3064,Frank Sinatra,44,lounge
107,Action Bronson,44,queens hip hop
103,Action Bronson,44,alternative hip hop
104,Action Bronson,44,east coast hip hop
105,Action Bronson,44,hip hop
108,Action Bronson,44,rap
106,Action Bronson,44,nyc rap
3249,Generationals,43,alternative dance
3671,Hiatus Kaiyote,43,shiver pop
3668,Hiatus Kaiyote,43,indie jazz
3667,Hiatus Kaiyote,43,australian r&b
3666,Hiatus Kaiyote,43,alternative r&b
3258,Generationals,43,stomp and holler
3250,Generationals,43,chamber pop
3669,Hiatus Kaiyote,43,indie soul
3256,Generationals,43,new orleans indie
3255,Generationals,43,modern rock
3254,Generationals,43,indietronica
3253,Generationals,43,indie rock
3252,Generationals,43,indie pop
3251,Generationals,43,chillwave
3670,Hiatus Kaiyote,43,neo r&b
3257,Generationals,43,shimmer pop
6589,Polo & Pan,41,french indie pop
6591,Polo & Pan,41,new french touch
6588,Polo & Pan,41,dark disco
4713,Khruangbin,41,funk
4714,Khruangbin,41,neo-psychedelic
4715,Khruangbin,41,soul
7864,Sturgill Simpson,41,roots rock
7863,Sturgill Simpson,41,outlaw country
7862,Sturgill Simpson,41,new americana
7861,Sturgill Simpson,41,nashville singer-songwriter
7860,Sturgill Simpson,41,alternative americana
6590,Polo & Pan,41,french indietronica
2685,Eminem,40,g funk
2687,Eminem,40,rap
2686,Eminem,40,hip hop
2684,Eminem,40,detroit hip hop
3731,Houndmouth,39,modern folk rock
3727,Houndmouth,39,deep new americana
3728,Houndmouth,39,indie folk
3729,Houndmouth,39,indie pop
3730,Houndmouth,39,indie rock
5814,Mt. Joy,39,indie folk
3734,Houndmouth,39,stomp and holler
3732,Houndmouth,39,modern rock
3733,Houndmouth,39,new americana
5815,Mt. Joy,39,indie pop
5816,Mt. Joy,39,modern rock
5817,Mt. Joy,39,stomp and holler
5243,Mac Demarco,39,edmonton indie
4912,Lawrence,38,retro soul
4911,Lawrence,38,nyc pop
9924,Young Thug,38,gangster rap
9922,Young Thug,38,atl hip hop
6390,Paul McCartney,38,soft rock
6389,Paul McCartney,38,rock
7235,Sam Cooke,38,classic soul
7236,Sam Cooke,38,rock-and-roll
7237,Sam Cooke,38,soul
4910,Lawrence,38,modern funk
6385,Paul McCartney,38,art rock
492,BADBADNOTGOOD,38,canadian modern jazz
7234,Sam Cooke,38,brill building pop
9925,Young Thug,38,melodic rap
9928,Young Thug,38,trap
9927,Young Thug,38,rap
491,BADBADNOTGOOD,38,alternative hip hop
9926,Young Thug,38,pop rap
7233,Sam Cooke,38,adult standards
494,BADBADNOTGOOD,38,indie soul
6388,Paul McCartney,38,mellow gold
6387,Paul McCartney,38,folk rock
9923,Young Thug,38,atl trap
6386,Paul McCartney,38,classic rock
6384,Paul McCartney,38,album rock
493,BADBADNOTGOOD,38,escape room
775,Big Sean,37,rap
776,Big Sean,37,southern hip hop
7851,Still Woozy,37,oakland indie
777,Big Sean,37,trap
773,Big Sean,37,hip hop
7850,Still Woozy,37,modern rock
7849,Still Woozy,37,indie pop
774,Big Sean,37,pop rap
7848,Still Woozy,37,bedroom pop
772,Big Sean,37,detroit hip hop
8247,The Beta Band,37,alternative rock
8249,The Beta Band,37,scottish indie
8248,The Beta Band,37,britpop
8514,The Growlers,36,garage rock
5643,Miles Davis,36,contemporary post-bop
8516,The Growlers,36,indie surf
5646,Miles Davis,36,jazz
8515,The Growlers,36,indie garage rock
5648,Miles Davis,36,jazz trumpet
5645,Miles Davis,36,hard bop
5647,Miles Davis,36,jazz fusion
5644,Miles Davis,36,cool jazz
5642,Miles Davis,36,bebop
4344,John Lennon,35,rock
4343,John Lennon,35,psychedelic rock
8738,The Murlocs,35,australian garage punk
8740,The Murlocs,35,neo-psychedelic
4341,John Lennon,35,folk rock
4340,John Lennon,35,classic rock
521,Babe Rainbow,35,neo-psychedelic
4339,John Lennon,35,art rock
4338,John Lennon,35,album rock
520,Babe Rainbow,35,indie garage rock
519,Babe Rainbow,35,australian reggae fusion
4342,John Lennon,35,mellow gold
518,Babe Rainbow,35,australian garage punk
8739,The Murlocs,35,indie garage rock
6750,R.E.M.,35,alternative rock
9340,Travis Scott,35,rap
6752,R.E.M.,35,pop rock
6753,R.E.M.,35,rock
9354,Trombone Shorty,35,new orleans funk
9353,Trombone Shorty,35,modern funk
6751,R.E.M.,35,permanent wave
9352,Trombone Shorty,35,jazz trombone
9351,Trombone Shorty,35,funk
5370,Marvin Gaye,34,motown
5371,Marvin Gaye,34,northern soul
5373,Marvin Gaye,34,soul
5372,Marvin Gaye,34,quiet storm
5369,Marvin Gaye,34,funk
5368,Marvin Gaye,34,classic soul
8629,The Lumineers,34,folk-pop
8632,The Macpodz,34,michigan indie
8631,The Lumineers,34,stomp and holler
8630,The Lumineers,34,modern rock
7573,Snarky Puppy,33,progressive jazz fusion
7690,Spiritualized,33,art pop
3846,J Dilla,33,hip hop
3845,J Dilla,33,detroit hip hop
7691,Spiritualized,33,art rock
3844,J Dilla,33,alternative hip hop
5128,Louis The Child,33,tropical house
5127,Louis The Child,33,pop
5126,Louis The Child,33,indie poptimism
5124,Louis The Child,33,edm
5125,Louis The Child,33,electropop
7572,Snarky Puppy,33,modern funk
7693,Spiritualized,33,chamber pop
7689,Spiritualized,33,alternative rock
7568,Snarky Puppy,33,contemporary jazz
7569,Snarky Puppy,33,funk rock
7570,Snarky Puppy,33,jazz funk
7571,Snarky Puppy,33,jazz fusion
7692,Spiritualized,33,britpop
7700,Spiritualized,33,slow core
7694,Spiritualized,33,dream pop
6033,Niccolò Paganini,33,early romantic era
