,artistName,total_listens,genres
9189,Toby Keith,2,oklahoma country
7081,Romare,2,electronica
7082,Romare,2,indie jazz
7083,Romare,2,indie soul
7084,Romare,2,ninja
7085,Romare,2,nu jazz
7086,Romare,2,south african alternative
6656,Prince,2,funk
5676,Missy Elliott,2,dance pop
7474,"Slaughter Beach, Dog",2,emo
6818,Radical Face,2,stomp and holler
7736,Stan Getz,2,vocal jazz
7735,Stan Getz,2,latin jazz
7734,Stan Getz,2,jazz saxophone
7733,Stan Getz,2,jazz
8380,The D.O.C.,2,hip hop
9657,Weyes Blood,2,experimental folk
9658,Weyes Blood,2,freak folk
9659,Weyes Blood,2,indie pop
9660,Weyes Blood,2,indie rock
6817,Radical Face,2,jacksonville indie
7784,Stephen Stills,2,rock
7730,Stan Getz,2,bebop
7785,Stephen Stills,2,roots rock
6621,Porridge Radio,2,uk post-punk revival
8379,The D.O.C.,2,hardcore hip hop
8378,The D.O.C.,2,gangster rap
8377,The D.O.C.,2,g funk
8376,The D.O.C.,2,electro
6620,Porridge Radio,2,indie rock
6619,Porridge Radio,2,garage psych
6618,Porridge Radio,2,freak folk
7732,Stan Getz,2,cool jazz
8381,The D.O.C.,2,old school hip hop
6816,Radical Face,2,indie pop
6815,Radical Face,2,indie folk
6013,Netherfriends,2,shimmer pop
6204,Omni,2,indie garage rock
6205,Omni,2,indie punk
6034,Niall Horan,2,dance pop
6206,Omni,2,indie rock
6207,Omni,2,neo-psychedelic
6208,Omni,2,noise pop
8382,The D.O.C.,2,rap
6781,RJD2,2,big beat
10027,ayokay,2,indietronica
10028,ayokay,2,pop
6782,RJD2,2,electronica
6783,RJD2,2,hip hop
6784,RJD2,2,jazztronica
6785,RJD2,2,nu jazz
6786,RJD2,2,turntablism
6787,ROLE MODEL,2,bedroom pop
6788,ROLE MODEL,2,indie pop
6789,ROLE MODEL,2,indie r&b
6790,ROLE MODEL,2,indietronica
6791,ROLE MODEL,2,pop
6814,Radical Face,2,chamber pop
7731,Stan Getz,2,bossa nova
7729,Stan Getz,2,adult standards
6202,Omni,2,freak folk
5953,Naughty By Nature,2,hardcore hip hop
6832,Rae Sremmurd,2,trap
6610,Porches,2,indie rock
6609,Porches,2,experimental pop
6608,Porches,2,electropop
6607,Porches,2,chillwave
6606,Porches,2,art pop
5957,Naughty By Nature,2,rap
5956,Naughty By Nature,2,new jersey rap
5955,Naughty By Nature,2,hip pop
5954,Naughty By Nature,2,hip hop
5952,Naughty By Nature,2,gangster rap
7728,Stadium Marching Band,2,marching band
5951,Naughty By Nature,2,east coast hip hop
5950,Naughty Boy,2,uk contemporary r&b
5949,Naughty Boy,2,tropical house
7786,Stephen Stills,2,singer-songwriter
7689,Spendtime Palace,2,indie garage rock
7659,Sonny & The Sunsets,2,popgaze
7658,Sonny & The Sunsets,2,indie garage rock
7787,Stephen Stills,2,soft rock
5936,Nat King Cole,2,vocal jazz
7788,Stephen Stills,2,traditional folk
6831,Rae Sremmurd,2,southern hip hop
6830,Rae Sremmurd,2,rap
6829,Rae Sremmurd,2,pop rap
6828,Rae Sremmurd,2,melodic rap
6617,Porridge Radio,2,experimental pop
6616,Porridge Radio,2,english indie rock
6615,Porridge Radio,2,chamber psych
6614,Porridge Radio,2,chamber pop
6613,Porridge Radio,2,brighton indie
6612,Porridge Radio,2,art pop
8716,The Moldy Peaches,2,anti-folk
8717,The Moldy Peaches,2,lo-fi
8718,The Monkees,2,brill building pop
8719,The Monkees,2,bubblegum pop
8720,The Monkees,2,classic rock
8721,The Monkees,2,country rock
6611,Porches,2,indietronica
6827,Rae Sremmurd,2,hip hop
8722,The Monkees,2,folk rock
8723,The Monkees,2,mellow gold
8724,The Monkees,2,psychedelic rock
8725,The Monkees,2,rock
8726,The Monkees,2,rock-and-roll
8727,The Monkees,2,soft rock
8728,The Monkees,2,sunshine pop
6203,Omni,2,garage psych
7759,Stephen Malkmus & The Jicks,2,alternative rock
6239,Orion Sun,2,bedroom pop
8600,The Last Shadow Puppets,2,baroque pop
9628,Waxahatchee,2,chamber pop
9627,Waxahatchee,2,art pop
6124,Norbert Lukács,2,orebro indie
10024,ayokay,2,electropop
10025,ayokay,2,indie electropop
10026,ayokay,2,indie poptimism
9626,Waxahatchee,2,alabama indie
8537,The Highwaymen,2,country rock
8538,The Highwaymen,2,outlaw country
6113,Noah Cyrus,2,post-teen pop
8601,The Last Shadow Puppets,2,garage rock
6199,Omni,2,atlanta indie
6112,Noah Cyrus,2,pop
6111,Noah Cyrus,2,dance pop
8602,The Last Shadow Puppets,2,indie rock
8603,The Last Shadow Puppets,2,modern rock
8604,The Last Shadow Puppets,2,new rave
8605,The Last Shadow Puppets,2,rock
8606,The Last Shadow Puppets,2,sheffield indie
9638,Weaves,2,toronto indie
9639,Ween,2,alternative rock
9655,Weyes Blood,2,art pop
7783,Stephen Stills,2,psychedelic rock
7782,Stephen Stills,2,mellow gold
7781,Stephen Stills,2,folk rock
7780,Stephen Stills,2,folk
6658,Prince,2,minneapolis sound
6659,Prince,2,motown
6660,Prince,2,synth funk
6633,Powers Pleasant,2,underground hip hop
7774,Stephen Malkmus and The Jicks,2,portland indie
7775,Stephen Malkmus and The Jicks,2,power pop
9633,Waxahatchee,2,indie rock
8494,The Format,2,indie pop
8498,The Fratellis,2,alternative rock
8499,The Fratellis,2,garage rock
8500,The Fratellis,2,modern rock
8501,The Fratellis,2,rock
8502,The Fratellis,2,scottish rock
9632,Waxahatchee,2,indie punk
9631,Waxahatchee,2,indie pop
9630,Waxahatchee,2,indie folk
9629,Waxahatchee,2,freak folk
7776,Stephen Malkmus and The Jicks,2,slow core
7777,Stephen Stills,2,blues rock
7778,Stephen Stills,2,classic rock
7779,Stephen Stills,2,country rock
9656,Weyes Blood,2,chamber pop
6200,Omni,2,chamber psych
7760,Stephen Malkmus & The Jicks,2,freak folk
7763,Stephen Malkmus & The Jicks,2,lo-fi
8662,The Main Ingredient,2,soul
8663,The Main Ingredient,2,southern soul
7771,Stephen Malkmus and The Jicks,2,indie rock
7770,Stephen Malkmus and The Jicks,2,gbvfi
7769,Stephen Malkmus and The Jicks,2,freak folk
7768,Stephen Malkmus and The Jicks,2,alternative rock
7767,Stephen Malkmus & The Jicks,2,slow core
7766,Stephen Malkmus & The Jicks,2,power pop
7765,Stephen Malkmus & The Jicks,2,portland indie
7764,Stephen Malkmus & The Jicks,2,noise pop
6743,Queen,2,glam rock
6201,Omni,2,experimental pop
6744,Queen,2,rock
6036,Niall Horan,2,post-teen pop
6035,Niall Horan,2,pop
6750,Quiet Hollers,2,deep new americana
6751,Quinn XCII,2,electropop
6752,Quinn XCII,2,indie pop rap
6753,Quinn XCII,2,pop
6754,Quinn XCII,2,pop rap
7762,Stephen Malkmus & The Jicks,2,indie rock
7761,Stephen Malkmus & The Jicks,2,gbvfi
8661,The Main Ingredient,2,quiet storm
8660,The Main Ingredient,2,motown
8659,The Main Ingredient,2,jazz funk
8658,The Main Ingredient,2,funk
8639,The Magnetic Fields,2,alternative rock
8640,The Magnetic Fields,2,anti-folk
8641,The Magnetic Fields,2,art pop
8642,The Magnetic Fields,2,chamber pop
8643,The Magnetic Fields,2,dream pop
8644,The Magnetic Fields,2,e6fi
8645,The Magnetic Fields,2,freak folk
8646,The Magnetic Fields,2,indie folk
8647,The Magnetic Fields,2,indie pop
8648,The Magnetic Fields,2,indie rock
8649,The Magnetic Fields,2,lo-fi
7773,Stephen Malkmus and The Jicks,2,noise pop
7772,Stephen Malkmus and The Jicks,2,lo-fi
8650,The Magnetic Fields,2,melancholia
8651,The Magnetic Fields,2,metropopolis
8652,The Magnetic Fields,2,noise pop
8653,The Magnetic Fields,2,permanent wave
8654,The Magnetic Fields,2,slow core
8655,The Magnetic Fields,2,stomp and holler
8656,The Main Ingredient,2,classic soul
8657,The Main Ingredient,2,disco
6238,Orion Sun,2,alternative r&b
5935,Nat King Cole,2,lounge
7475,"Slaughter Beach, Dog",2,indie punk
6334,Palehound,2,boston indie
6309,PJ Harvey,2,rock
6310,PJ Harvey,2,singer-songwriter
9962,Yumi Zouma,2,indie soul
9961,Yumi Zouma,2,indie rock
9960,Yumi Zouma,2,indie poptimism
9959,Yumi Zouma,2,indie pop
9958,Yumi Zouma,2,electropop
9957,Yumi Zouma,2,christchurch indie
9956,Yumi Zouma,2,chillwave
6330,Pablo Neptuno,2,argentine indie
6335,Palehound,2,boston rock
9589,Warren G,2,west coast rap
6336,Palehound,2,indie punk
10030,ayokay,2,tropical house
10031,ayokay,2,vapor soul
6337,Palehound,2,indie rock
5728,Monster Rally,2,indietronica
5727,Monster Rally,2,indie dream pop
5726,Monster Rally,2,chillwave
5725,Mom Jeans.,2,north carolina emo
5724,Mom Jeans.,2,indie punk
5723,Mom Jeans.,2,diy emo
6308,PJ Harvey,2,piano rock
5760,Mos Def,2,alternative hip hop
5761,Mos Def,2,conscious hip hop
5762,Mos Def,2,east coast hip hop
6304,PJ Harvey,2,garage rock
9599,Warren Zevon,2,rock
9598,Warren Zevon,2,piano rock
5769,Moses Gunn Collective,2,neo-psychedelic
5768,Moses Gunn Collective,2,indie garage rock
9597,Warren Zevon,2,mellow gold
9596,Warren Zevon,2,heartland rock
6305,PJ Harvey,2,indie rock
6306,PJ Harvey,2,melancholia
9815,XXXTENTACION,2,miami hip hop
9814,XXXTENTACION,2,emo rap
6307,PJ Harvey,2,permanent wave
9595,Warren Zevon,2,folk rock
9594,Warren Zevon,2,folk
9593,Warren Zevon,2,country rock
9592,Warren Zevon,2,classic rock
5767,Mos Def,2,southern hip hop
5766,Mos Def,2,rap
5765,Mos Def,2,hip hop
5764,Mos Def,2,hardcore hip hop
5763,Mos Def,2,gangster rap
5722,Mom Jeans.,2,alternative emo
9588,Warren G,2,rap
6302,PJ Harvey,2,chamber pop
8876,The Smashing Pumpkins,2,alternative rock
5679,Missy Elliott,2,pop
5678,Missy Elliott,2,hip pop
6931,Red Hot Chili Peppers,2,post-grunge
6932,Red Hot Chili Peppers,2,rock
5677,Missy Elliott,2,hip hop
6657,Prince,2,funk rock
6936,Rejjie Snow,2,hip hop
6937,Rejjie Snow,2,irish hip hop
6938,Rejjie Snow,2,rap
8875,The Smashing Pumpkins,2,alternative metal
8877,The Smashing Pumpkins,2,grunge
9587,Warren G,2,hip hop
8878,The Smashing Pumpkins,2,modern rock
5665,Mink Mussel Creek,2,neo-psychedelic
5661,Milo,2,milwaukee hip hop
5660,Milo,2,escape room
5659,Milo,2,alternative hip hop
6949,RetcH,2,new jersey rap
6950,RetcH,2,underground hip hop
6951,RetcH,2,vapor trap
7477,"Slaughter Beach, Dog",2,midwest emo
7476,"Slaughter Beach, Dog",2,indie rock
5680,Missy Elliott,2,pop rap
5681,Missy Elliott,2,r&b
5682,Missy Elliott,2,urban contemporary
6930,Red Hot Chili Peppers,2,permanent wave
9586,Warren G,2,hardcore hip hop
9585,Warren G,2,gangster rap
9584,Warren G,2,g funk
9583,Warm Brew,2,underground hip hop
9582,Warm Brew,2,soul flow
8863,The Shirelles,2,adult standards
8864,The Shirelles,2,brill building pop
8865,The Shirelles,2,classic girl group
8866,The Shirelles,2,doo-wop
8867,The Shirelles,2,motown
8868,The Shirelles,2,rhythm and blues
8869,The Shirelles,2,rock-and-roll
8870,The Shirelles,2,rockabilly
8871,The Shirelles,2,soul
8872,The Shivas,2,indie garage rock
8873,The Shivas,2,portland indie
8874,The Slaps,2,indie garage rock
7478,"Slaughter Beach, Dog",2,small room
6927,Red Hot Chili Peppers,2,alternative rock
6928,Red Hot Chili Peppers,2,funk metal
6929,Red Hot Chili Peppers,2,funk rock
6303,PJ Harvey,2,chamber psych
9600,Warren Zevon,2,roots rock
6240,Orion Sun,2,indie r&b
6249,Oscar Peterson,2,vocal jazz
8250,The Bees,2,british indie rock
5888,NEIKED,2,tropical house
5887,NEIKED,2,scandipop
8249,The Bees,2,acid rock
9670,Whilk & Misky,2,uk alternative pop
9972,Yuno,2,jacksonville indie
6245,Oscar Peterson,2,cool jazz
6246,Oscar Peterson,2,jazz
6247,Oscar Peterson,2,jazz piano
6248,Oscar Peterson,2,stride
9671,Whiskeytown,2,alternative country
6263,Otis Spann,2,acoustic blues
9672,Whiskeytown,2,country rock
9673,Whiskeytown,2,folk
7254,Sam Feldt,2,pop
5860,MØ,2,tropical house
5859,MØ,2,pop
5858,MØ,2,indie pop
5857,MØ,2,electropop
5856,MØ,2,danish pop
5855,MØ,2,dance pop
8775,The Nude Party,2,indie garage rock
8251,The Bees,2,britpop
8252,The Bees,2,isle of wight indie
6244,Oscar Peterson,2,contemporary post-bop
6243,Oscar Peterson,2,bebop
5934,Nat King Cole,2,adult standards
10029,ayokay,2,pop edm
7657,Sonny & The Sunsets,2,freak folk
7656,Sonny & The Sunsets,2,bay area indie
5926,Nappy Roots,2,southern hip hop
5925,Nappy Roots,2,pop rap
5924,Nappy Roots,2,gangster rap
5923,Nappy Roots,2,dirty south rap
7563,Smokey Robinson,2,southern soul
7562,Smokey Robinson,2,soul
9997,Zacari,2,underground hip hop
9996,Zacari,2,gqom
7561,Smokey Robinson,2,quiet storm
7560,Smokey Robinson,2,motown
7559,Smokey Robinson,2,funk
7558,Smokey Robinson,2,disco
7557,Smokey Robinson,2,classic soul
6849,Rain Sounds,2,sleep
6850,Rain Sounds,2,water
6241,Orion Sun,2,indie soul
6242,Oscar Peterson,2,adult standards
8776,The Nude Party,2,north carolina indie
6264,Otis Spann,2,blues
6301,PJ Harvey,2,art rock
9966,Yumi Zouma,2,vapor soul
5810,Mouse On Mars,2,microhouse
5809,Mouse On Mars,2,intelligent dance music
5808,Mouse On Mars,2,indie electronica
5807,Mouse On Mars,2,german electronica
5806,Mouse On Mars,2,dusseldorf indie
5805,Mouse On Mars,2,dusseldorf electronic
5804,Mouse On Mars,2,drill and bass
5803,Mouse On Mars,2,deep idm
5778,Motel Radio,2,new orleans indie
5777,Moss Kena,2,uk contemporary r&b
9965,Yumi Zouma,2,shimmer pop
6265,Otis Spann,2,boogie-woogie
9964,Yumi Zouma,2,nz pop
9963,Yumi Zouma,2,indietronica
9454,V.I.C.,2,pop rap
6299,PJ Harvey,2,alternative rock
6879,Ratatat,2,alternative dance
6880,Ratatat,2,new rave
6881,Ratboys,2,chicago indie
6882,Ratboys,2,indie punk
6883,Ratboys,2,indie rock
6300,PJ Harvey,2,art pop
5812,Mr. Fingers,2,acid house
5813,Mr. Fingers,2,chicago house
5814,Mr. Fingers,2,deep house
5815,Mr. Fingers,2,electro
6266,Otis Spann,2,chicago blues
6267,Otis Spann,2,electric blues
6268,Otis Spann,2,jazz blues
8788,The Police,2,album rock
8789,The Police,2,art rock
8790,The Police,2,classic rock
8791,The Police,2,dance rock
8792,The Police,2,mellow gold
8793,The Police,2,new wave
8794,The Police,2,permanent wave
8795,The Police,2,rock
8796,The Police,2,soft rock
6269,Otis Spann,2,piano blues
9603,Warren Zevon,2,traditional folk
9602,Warren Zevon,2,soft rock
9601,Warren Zevon,2,singer-songwriter
6270,Otis Spann,2,traditional blues
9971,Yuno,2,gamecore
5818,Mr. Fingers,2,techno
5817,Mr. Fingers,2,hip house
5816,Mr. Fingers,2,float house
9453,V.I.C.,2,atl hip hop
5057,Little Green Cars,2,shimmer pop
10114,zack villere,2,indie r&b
4411,Joni Mitchell,2,canadian singer-songwriter
1906,Cypress Hill,2,hardcore hip hop
1907,Cypress Hill,2,hip hop
1908,Cypress Hill,2,rap
1909,Cypress Hill,2,rap rock
1910,Cypress Hill,2,west coast rap
4410,Joni Mitchell,2,canadian folk
4412,Joni Mitchell,2,folk
1904,Cypress Hill,2,chicano rap
4413,Joni Mitchell,2,folk rock
4414,Joni Mitchell,2,lilith
4415,Joni Mitchell,2,mellow gold
4416,Joni Mitchell,2,pop rock
4417,Joni Mitchell,2,rock
4418,Joni Mitchell,2,roots rock
1905,Cypress Hill,2,gangster rap
4389,John Splithoff,2,nyc pop
4420,Joni Mitchell,2,traditional folk
4380,John Prine,2,country rock
761,Big L,2,hip hop
760,Big L,2,harlem hip hop
1873,Cub-J,2,salsa
759,Big L,2,hardcore hip hop
758,Big L,2,gangster rap
757,Big L,2,east coast hip hop
4381,John Prine,2,folk
4388,John Prine,2,traditional folk
4382,John Prine,2,folk rock
4383,John Prine,2,indie folk
4384,John Prine,2,mellow gold
4385,John Prine,2,new americana
4386,John Prine,2,roots rock
4387,John Prine,2,singer-songwriter
4419,Joni Mitchell,2,singer-songwriter
4421,Jordan Rakei,2,alternative r&b
1872,Cub-J,2,latin jazz
674,Beck,2,alternative rock
677,Beck,2,modern rock
676,Beck,2,garage rock
4441,Joss Stone,2,british soul
675,Beck,2,anti-folk
4442,Joss Stone,2,neo soul
4443,Joss Stone,2,pop rock
672,Beastie Boys,2,rap
679,Beck,2,rock
671,Beastie Boys,2,old school hip hop
670,Beastie Boys,2,hip hop
669,Beastie Boys,2,east coast hip hop
668,Beastie Boys,2,alternative rock
667,Beanie Sigel,2,trap
666,Beanie Sigel,2,southern hip hop
678,Beck,2,permanent wave
4429,Jordy Searcy,2,indiecoustica
4422,Jordan Rakei,2,indie jazz
3295,Ghostface Killah,2,southern hip hop
4423,Jordan Rakei,2,indie r&b
4424,Jordan Rakei,2,indie soul
4425,Jordan Rakei,2,neo r&b
4426,Jordan Rakei,2,neo soul
4427,Jordan Rakei,2,soul
4428,Jordy Searcy,2,indie cafe pop
3294,Ghostface Killah,2,rap
711,Bermuda Triangle,2,nashville indie
3293,Ghostface Killah,2,hip hop
3292,Ghostface Killah,2,hardcore hip hop
3291,Ghostface Killah,2,gangster rap
3290,Ghostface Killah,2,east coast hip hop
3289,Ghostface Killah,2,alternative hip hop
3288,Geowulf,2,modern dream pop
762,Big L,2,rap
3334,Glass Animals,2,gauze pop
664,Beanie Sigel,2,pop rap
4316,John Fogerty,2,mellow gold
4310,John Denver,2,mellow gold
4311,John Denver,2,soft rock
4312,John Fogerty,2,blues rock
4313,John Fogerty,2,classic rock
4314,John Fogerty,2,country rock
4315,John Fogerty,2,heartland rock
4317,John Fogerty,2,rock
4308,John Denver,2,folk
4318,John Fogerty,2,roots rock
1818,Cream,2,album rock
1819,Cream,2,art rock
1820,Cream,2,blues rock
1821,Cream,2,classic rock
870,Bishop Nehru,2,underground hip hop
4309,John Denver,2,folk rock
4307,John Denver,2,classic country pop
1822,Cream,2,folk rock
1804,Cousin Stizz,2,underground hip hop
1798,Courtney Barnett,2,indie rock
1799,Courtney Barnett,2,melbourne indie
1800,Cousin Stizz,2,boston hip hop
1801,Cousin Stizz,2,deep underground hip hop
1802,Cousin Stizz,2,rap
1803,Cousin Stizz,2,trap
1805,Cousin Stizz,2,vapor trap
4306,John Denver,2,adult standards
898,Black Lips,2,indie garage rock
897,Black Lips,2,garage rock
896,Black Lips,2,garage pop
895,Black Lips,2,freak folk
894,Black Lips,2,atlanta indie
893,Black Lips,2,alternative rock
869,Bishop Nehru,2,alternative hip hop
1823,Cream,2,hard rock
3335,Glass Animals,2,modern rock
791,Big Walter Horton,2,electric blues
812,Bill Evans Trio,2,contemporary post-bop
811,Bill Evans Trio,2,bebop
801,Big Z,2,pop edm
794,Big Walter Horton,2,traditional blues
793,Big Walter Horton,2,memphis blues
792,Big Walter Horton,2,harmonica blues
790,Big Walter Horton,2,chicago blues
814,Bill Evans Trio,2,hard bop
789,Big Walter Horton,2,blues
771,Big Red Machine,2,indie folk
770,Big Red Machine,2,folktronica
769,Big Red Machine,2,eau claire indie
768,Big Red Machine,2,chamber pop
3336,Glass Animals,2,shiver pop
813,Bill Evans Trio,2,cool jazz
815,Bill Evans Trio,2,jazz
1824,Cream,2,mellow gold
1828,Cream,2,supergroup
1825,Cream,2,psychedelic rock
1826,Cream,2,rock
1827,Cream,2,roots rock
3345,Glen Hansard,2,neo mellow
3344,Glen Hansard,2,melancholia
3343,Glen Hansard,2,irish singer-songwriter
3342,Glen Hansard,2,irish rock
816,Bill Evans Trio,2,jazz fusion
3341,Glen Hansard,2,chamber pop
819,Bill Evans Trio,2,stride
818,Bill Evans Trio,2,soul jazz
1870,Cub-J,2,boogaloo
1871,Cub-J,2,cuban rumba
817,Bill Evans Trio,2,jazz trio
665,Beanie Sigel,2,rap
663,Beanie Sigel,2,philly rap
1796,Courtney Barnett,2,australian indie
3157,Funkadelic,2,funk rock
4615,Karen Dalton,2,indie folk
4616,Karen Dalton,2,native american
4617,Karen Dalton,2,singer-songwriter
4618,Karen Dalton,2,slow core
4619,Karen Dalton,2,traditional folk
3158,Funkadelic,2,p funk
548,Bad Bad Hats,2,minneapolis indie
4613,Karen Dalton,2,folk rock
547,Bad Bad Hats,2,indie rock
3156,Funkadelic,2,funk
3155,Funkadelic,2,classic rock
4636,Katy Perry,2,dance pop
4637,Katy Perry,2,pop
4638,Katy Perry,2,post-teen pop
4614,Karen Dalton,2,freak folk
3159,Funkadelic,2,psychedelic rock
3146,Frédéric Chopin,2,early romantic era
3188,GRiZ,2,electropop
562,Badfinger,2,country rock
561,Badfinger,2,classic rock
560,Badfinger,2,bubblegum pop
559,Badfinger,2,art rock
3189,GRiZ,2,jamtronica
558,Badfinger,2,album rock
1980,DOM KENNEDY,2,cali rap
3160,Funkadelic,2,soul
3187,GRiZ,2,edm
4608,Karen Dalton,2,alternative country
4609,Karen Dalton,2,ambient folk
4610,Karen Dalton,2,anti-folk
4611,Karen Dalton,2,chamber pop
4612,Karen Dalton,2,folk
3147,Frédéric Chopin,2,polish classical
4644,Keb Mo,2,blues
564,Badfinger,2,jangle pop
1991,DRAMA,2,alternative r&b
1982,DOM KENNEDY,2,rap
1983,DOM KENNEDY,2,southern hip hop
490,Azizi Gibson,2,underground hip hop
1984,DOM KENNEDY,2,trap
1985,DOM KENNEDY,2,underground hip hop
1986,DOM KENNEDY,2,west coast trap
1992,DRAMA,2,electropop
498,BJ The Chicago Kid,2,alternative r&b
1993,DRAMA,2,indie r&b
1994,DRAMA,2,indie soul
1995,DRAMA,2,indietronica
3084,Frank Zappa,2,zolo
3083,Frank Zappa,2,symphonic rock
3082,Frank Zappa,2,rock
1981,DOM KENNEDY,2,hip hop
499,BJ The Chicago Kid,2,chicago rap
3145,Frédéric Chopin,2,classical
4651,Keb Mo,2,roots rock
4645,Keb Mo,2,blues rock
4646,Keb Mo,2,country blues
4647,Keb Mo,2,country rock
4648,Keb Mo,2,electric blues
4649,Keb Mo,2,modern blues
4650,Keb Mo,2,piedmont blues
507,BJ The Chicago Kid,2,underground hip hop
500,BJ The Chicago Kid,2,deep pop r&b
506,BJ The Chicago Kid,2,southern hip hop
505,BJ The Chicago Kid,2,rap
504,BJ The Chicago Kid,2,neo soul
503,BJ The Chicago Kid,2,indie soul
502,BJ The Chicago Kid,2,indie r&b
501,BJ The Chicago Kid,2,hip hop
563,Badfinger,2,folk rock
565,Badfinger,2,mellow gold
662,Beanie Sigel,2,hip pop
4515,Jurassic 5,2,hip hop
4508,Jungle,2,indietronica
4509,Jungle,2,new rave
4510,Jungle,2,uk contemporary r&b
4512,Jurassic 5,2,alternative hip hop
4513,Jurassic 5,2,gangster rap
4514,Jurassic 5,2,hardcore hip hop
4516,Jurassic 5,2,rap
4485,Juicy J,2,trap
4517,Jurassic 5,2,turntablism
619,Bastille,2,pop rock
618,Bastille,2,pop
617,Bastille,2,modern rock
616,Bastille,2,metropopolis
604,Barns Courtney,2,rock
4507,Jungle,2,indie soul
4484,Juicy J,2,southern hip hop
602,Barns Courtney,2,modern alternative rock
631,Beach Bunny,2,diy emo
661,Beanie Sigel,2,hip hop
660,Beanie Sigel,2,hardcore hip hop
659,Beanie Sigel,2,gangster rap
658,Beanie Sigel,2,east coast hip hop
657,Beanie Sigel,2,battle rap
632,Beach Bunny,2,indie pop
630,Beach Bunny,2,chicago indie
4483,Juicy J,2,rap
4477,Juicy J,2,crunk
4478,Juicy J,2,dirty south rap
4479,Juicy J,2,gangster rap
4480,Juicy J,2,hip hop
4481,Juicy J,2,memphis hip hop
4482,Juicy J,2,pop rap
603,Barns Courtney,2,modern rock
4541,Juvenile,2,bounce
566,Badfinger,2,power pop
572,Bag Raiders,2,alternative dance
3193,Galactic,2,funk
577,Bag Raiders,2,nu disco
576,Bag Raiders,2,new rave
575,Bag Raiders,2,indietronica
574,Bag Raiders,2,filter house
573,Bag Raiders,2,australian dance
3191,GRiZ,2,livetronica
585,Bakar,2,uk alternative hip hop
3190,GRiZ,2,jazztronica
571,Badfinger,2,symphonic rock
570,Badfinger,2,soft rock
569,Badfinger,2,roots rock
568,Badfinger,2,rock
567,Badfinger,2,psychedelic rock
584,Bakar,2,indie r&b
3194,Galactic,2,funk rock
4542,Juvenile,2,crunk
4549,Juvenile,2,southern hip hop
4543,Juvenile,2,dirty south rap
4544,Juvenile,2,gangster rap
4545,Juvenile,2,hip hop
4546,Juvenile,2,new orleans rap
4547,Juvenile,2,pop rap
4548,Juvenile,2,rap
4550,Juvenile,2,trap
3195,Galactic,2,jam band
590,Bambara,2,garage psych
589,Bambara,2,chamber psych
588,Bambara,2,brooklyn indie
4567,KNAAN,2,reggae fusion
3197,Galactic,2,new orleans funk
3196,Galactic,2,modern funk
1797,Courtney Barnett,2,indie pop
1795,Courtney Barnett,2,art pop
3080,Frank Zappa,2,protopunk
3910,Jackie Wilson,2,quiet storm
1540,Charles Mingus,2,electric bass
3905,Jackie Wilson,2,adult standards
3906,Jackie Wilson,2,brill building pop
3907,Jackie Wilson,2,chicago soul
3908,Jackie Wilson,2,classic soul
3909,Jackie Wilson,2,motown
3911,Jackie Wilson,2,rhythm and blues
1538,Charles Mingus,2,contemporary post-bop
1541,Charles Mingus,2,free jazz
3912,Jackie Wilson,2,rock-and-roll
3913,Jackie Wilson,2,rockabilly
3914,Jackie Wilson,2,soul
1542,Charles Mingus,2,hard bop
1543,Charles Mingus,2,jazz
1539,Charles Mingus,2,cool jazz
1537,Charles Mingus,2,bebop
1545,Charles Mingus,2,jazz fusion
3877,JAY-Z,2,rap
3660,Hermitude,2,australian pop
3659,Hermitude,2,australian hip hop
3658,Hermitude,2,australian dance
3874,JAY-Z,2,east coast hip hop
3875,JAY-Z,2,hip hop
3876,JAY-Z,2,pop rap
1178,Briston Maroney,2,nashville indie
1536,Charles Mingus,2,avant-garde jazz
1177,Briston Maroney,2,indie pop
1164,Brett Eldredge,2,modern country rock
1163,Brett Eldredge,2,country road
1162,Brett Eldredge,2,country
1161,Brett Eldredge,2,contemporary country
1160,Brett Eldredge,2,adult standards
1544,Charles Mingus,2,jazz double bass
1147,Brazilian Girls,2,trip hop
3662,Hermitude,2,edm
4009,Janis Joplin,2,classic rock
1582,Chet Baker,2,jazz trumpet
1583,Chet Baker,2,vocal jazz
1597,Choker,2,alternative r&b
1598,Choker,2,indie r&b
1599,Choker,2,indie soul
4008,Janis Joplin,2,blues rock
4010,Janis Joplin,2,psychedelic rock
1580,Chet Baker,2,cool jazz
1113,Bosley,2,baltimore indie
3600,Hala,2,indie garage rock
4011,Janis Joplin,2,rock
4012,Jank,2,swancore
1613,Chris Thile,2,bluegrass
1614,Chris Thile,2,classical mandolin
1581,Chet Baker,2,jazz
1579,Chet Baker,2,bebop
1146,Brazilian Girls,2,electronica
3621,Hardwell,2,electro house
1145,Brazilian Girls,2,downtempo
3636,Hazel English,2,oakland indie
3635,Hazel English,2,indie rock
3624,Hardwell,2,tropical house
3623,Hardwell,2,progressive house
3622,Hardwell,2,progressive electro house
3620,Hardwell,2,edm
1578,Chet Baker,2,adult standards
3619,Hardwell,2,dutch house
3618,Hardwell,2,deep big room
3617,Hardwell,2,dance pop
3616,Hardwell,2,big room
1572,Chaz Bundick Meets The Mattson 2,2,neo-psychedelic
3609,Har Mar Superstar,2,minneapolis indie
3661,Hermitude,2,downtempo
3663,Hermitude,2,escape room
